language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes	parsed_tokens	split
ITALIAN	ita	straight	1404	straight	diritto	straight:M	d i r i tt o		d i r i tt o	4
ITALIAN	ita	three	492	three	tre	three:A	t r e		t r e	1
ITALIAN	ita	fat	1282	fat	grasso	fat:I	g r a ss o		g r a ss o	test
ITALIAN	ita	freeze	1431	freeze	dʒelare	freeze:G	d ʒ e l a r e		dʒ e l a r e	2
ITALIAN	ita	smoke	778	smoke	fumo	smoke:A	f u m o		f u m o	5
ITALIAN	ita	when	1238	when	kwando	when:A	k w a n d o		k w a n d o	3
ITALIAN	ita	drink	1401	drink	bere	drink:C	b e r e		b e r e	4
ITALIAN	ita	five	493	five	tʃinkwe	five:O	t ʃ i n k w e		tʃ i n k w e	4
ITALIAN	ita	how	1239	how	kome	how:B	k o m e		k o m e	2
ITALIAN	ita	old	1229	old	vekkjo	old:G	v e kk j o		v e kk j o	1
ITALIAN	ita	night	1233	night	nɔtte	night:B	n ɔ tt e		n ɔ tt e	1
ITALIAN	ita	star	1430	star	stella	star:V	s t e ll a		s t e ll a	4
ITALIAN	ita	fog	249	fog	nebbja	fog:I	n e bb j a		n e bb j a	4
ITALIAN	ita	breast	1402	breast	mammɛlla	breast:A	m a mm ɛ ll a		m a mm ɛ ll a	1
ITALIAN	ita	round	1395	round	tondo	round:A	t o n d o		t o n d o	2
ITALIAN	ita	lie	1411	lie	dʒatʃere	lie:E	d ʒ a t ʃ e r e		dʒ a tʃ e r e	2
ITALIAN	ita	salt	1274	salt	sale	salt:B	s a l e		s a l e	5
ITALIAN	ita	sea	1474	sea	mare	sea:B	m a r e		m a r e	4
ITALIAN	ita	long	1203	long	lungo	long:B	l u n g o		l u n g o	3
ITALIAN	ita	swim	1439	swim	nwotare	swim:D	n w o t a r e		n w o t a r e	1
ITALIAN	ita	ear	1247	ear	orekkjo	ear:B	o r e kk j o		o r e kk j o	5
ITALIAN	ita	see	1409	see	vedere	see:E	v e d e r e		v e d e r e	2
ITALIAN	ita	hold	1448	hold	tenere	hold:F	t e n e r e		t e n e r e	4
ITALIAN	ita	nose	1221	nose	naso	nose:B	n a s o		n a s o	4
ITALIAN	ita	guts	1991	guts	intestino	guts:K	i n t e s t i n o		i n t e s t i n o	test
ITALIAN	ita	I	1209	I	io	I:A	i o		i o	3
ITALIAN	ita	vomit	1278	vomit	vomitare	vomit:E	v o m i t a r e		v o m i t a r e	4
ITALIAN	ita	left	244	left	sinistro	left:H	s i n i s t r o		s i n i s t r o	4
ITALIAN	ita	mountain	639	mountain	montaɲɲa	mountain:F	m o n t a ɲɲ a		m o n t a ɲɲ a	4
ITALIAN	ita	breathe	1407	breathe	respirare	breathe:L	r e s p i r a r e		r e s p i r a r e	2
ITALIAN	ita	other	197	other	altro	other:D	a l t r o		a l t r o	test
ITALIAN	ita	where	1237	where	dove	where:B	d o v e		d o v e	3
ITALIAN	ita	mother	1216	mother	madre	mother:A	m a d r e		m a d r e	4
ITALIAN	ita	knee	1371	knee	dʒinɔkkjo	knee:N	d ʒ i n ɔ kk j o		dʒ i n ɔ kk j o	4
ITALIAN	ita	blood	946	blood	sangwe	blood:G	s a n g w e		s a n g w e	test
ITALIAN	ita	and	1577	and	e	and:F	e		e	test
ITALIAN	ita	skin	763	skin	pɛlle	skin:B	p ɛ ll e		p ɛ ll e	2
ITALIAN	ita	heavy	1210	heavy	grɛve	heavy:M	g r ɛ v e		g r ɛ v e	3
ITALIAN	ita	bite	1403	bite	mɔrdere	bite:G	m ɔ r d e r e		m ɔ r d e r e	test
ITALIAN	ita	spit	1440	spit	sputare	spit:Ac	s p u t a r e		s p u t a r e	2
ITALIAN	ita	hear	1408	hear	udire	hear:G	u d i r e		u d i r e	1
ITALIAN	ita	one	1493	one	uno	one:A	u n o		u n o	4
ITALIAN	ita	sleep	1585	sleep	dormire	sleep:E	d o r m i r e		d o r m i r e	5
ITALIAN	ita	good	1035	good	bwɔno	good:F	b w ɔ n o		b w ɔ n o	3
ITALIAN	ita	rightside	1019	rightside	dɛstro	rightside:G	d ɛ s t r o		d ɛ s t r o	2
ITALIAN	ita	flower	239	flower	fjore	flower:B	f j o r e		f j o r e	4
ITALIAN	ita	rub	1449	rub	fregare	rub:F	f r e g a r e		f r e g a r e	3
ITALIAN	ita	bark	1204	bark	skɔrdza	bark:B	s k ɔ r d z a		s k ɔ r d z a	5
ITALIAN	ita	year	1226	year	anno	year:F	a nn o		a nn o	1
ITALIAN	ita	new	1231	new	nwɔvo	new:A	n w ɔ v o		n w ɔ v o	2
ITALIAN	ita	all	98	all	tutto	all:C	t u tt o		t u tt o	5
ITALIAN	ita	laugh	1355	laugh	ridere	laugh:F	r i d e r e		r i d e r e	5
ITALIAN	ita	blow	175	blow	soffjare	blow:A	s o ff j a r e		s o ff j a r e	3
ITALIAN	ita	bird	937	bird	uttʃɛllo	bird:F	u tt ʃ ɛ ll o		u tt ʃ ɛ ll o	1
ITALIAN	ita	wind	960	wind	vɛnto	wind:B	v ɛ n t o		v ɛ n t o	3
ITALIAN	ita	squeeze	1414	squeeze	prɛmere	squeeze:A	p r ɛ m e r e		p r ɛ m e r e	5
ITALIAN	ita	full	1429	full	pjɛno	full:A	p j ɛ n o		p j ɛ n o	test
ITALIAN	ita	burn	2102	burn	ardere	burn:I	a r d e r e		a r d e r e	1
ITALIAN	ita	lake	624	lake	lago	lake:E	l a g o		l a g o	2
ITALIAN	ita	smell	1586	smell	odorare	smell:W	o d o r a r e		o d o r a r e	3
ITALIAN	ita	meat	634	meat	karne	meat:D	k a r n e		k a r n e	2
ITALIAN	ita	fingernail	1258	fingernail	ungja	fingernail:A	u n g j a		u n g j a	1
ITALIAN	ita	ashes	646	ashes	tʃenere	ashes:E	t ʃ e n e r e		tʃ e n e r e	2
ITALIAN	ita	far	1406	far	lontano	far:M	l o n t a n o		l o n t a n o	4
ITALIAN	ita	fall	1280	fall	kadere	fall:G	k a d e r e		k a d e r e	2
ITALIAN	ita	dull	379	dull	ottuzo	dull:S	o tt u z o		o tt u z o	1
ITALIAN	ita	heart	1223	heart	kwɔre	heart:J	k w ɔ r e		k w ɔ r e	test
ITALIAN	ita	belly	1251	belly	vɛntre	belly:E	v ɛ n t r e		v ɛ n t r e	4
ITALIAN	ita	sew	1457	sew	kutʃire	sew:F	k u t ʃ i r e		k u tʃ i r e	test
ITALIAN	ita	wash	1453	wash	lavare	wash:G	l a v a r e		l a v a r e	test
ITALIAN	ita	sky	1732	sky	tʃɛlo	sky:E	t ʃ ɛ l o		tʃ ɛ l o	1
ITALIAN	ita	foot	1301	foot	pjɛde	foot:B	p j ɛ d e		p j ɛ d e	4
ITALIAN	ita	louse	1392	louse	pidɔkkjo	louse:F	p i d ɔ kk j o		p i d ɔ kk j o	test
ITALIAN	ita	father	1217	father	padre	father:A	p a d r e		p a d r e	1
