language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes	parsed_tokens	split
LATIN	lat	bone	1394	bone	os	bone:D	o s		o s	5
LATIN	lat	flow	2003	flow	ˈfluere	flow:E	ˈf l u e r e		ˈf l u e r e	3
LATIN	lat	tree	906	tree	ˈarbor	tree:F	ˈa r b o r		ˈa r b o r	test
LATIN	lat	leaf	628	leaf	ˈfolium	leaf:B	ˈf o l i u m		ˈf o l i u m	test
LATIN	lat	red	156	red	ˈruber	red:B	ˈr u b e r		ˈr u b e r	4
LATIN	lat	animal	619	animal	ˈanimal	animal:F	ˈa n i m a l		ˈa n i m a l	3
LATIN	lat	day	1225	day	ˈdieːs	day:C	ˈd i eː s		ˈd i eː s	test
LATIN	lat	hair	1040	hair	kaˈpilːiː	hair:G	k a ˈp i lː iː		k a ˈp i lː iː	5
LATIN	lat	few	1242	few	ˈpau̯kiː	few:F	ˈp a u̯ k iː		ˈp a u̯ k iː	test
LATIN	lat	back	1291	back	ˈdorsum	back:H	ˈd o r s u m		ˈd o r s u m	4
LATIN	lat	sand	671	sand	haˈreːna	sand:G	h a ˈr eː n a		h a ˈr eː n a	1
LATIN	lat	with	1340	with	kum	with:E	k u m		k u m	3
LATIN	lat	stone	857	stone	ˈpetra	stone:E	ˈp e t r a		ˈp e t r a	1
LATIN	lat	eye	1248	eye	ˈokulus	eye:B	ˈo k u l u s		ˈo k u l u s	5
LATIN	lat	grass	606	grass	ˈherba	grass:F	ˈh e r b a		ˈh e r b a	3
LATIN	lat	river	666	river	ˈfluːmen	river:J	ˈf l uː m e n		ˈf l uː m e n	test
LATIN	lat	worm	1219	worm	ˈwermis	worm:B	ˈw e r m i s		ˈw e r m i s	2
LATIN	lat	black	163	black	ˈniɡer	black:F	ˈn i ɡ e r		ˈn i ɡ e r	4
LATIN	lat	split	1437	split	ˈfindere	split:E	ˈf i n d e r e		ˈf i n d e r e	1
LATIN	lat	give	1447	give	ˈdare	give:B	ˈd a r e		ˈd a r e	2
LATIN	lat	horn	1393	horn	ˈkornuː	horn:A	ˈk o r n uː		ˈk o r n uː	3
LATIN	lat	earth	1228	earth	ˈterːa	earth:F	ˈt e rː a		ˈt e rː a	2
LATIN	lat	snake	730	snake	ˈserpeːns	snake:E	ˈs e r p eː n s		ˈs e r p eː n s	1
LATIN	lat	dog	2009	dog	ˈkanis	dog:A	ˈk a n i s		ˈk a n i s	5
LATIN	lat	stand	1442	stand	staːre	stand:B	s t aː r e		s t aː r e	5
LATIN	lat	in	1460	in	in	in:E	i n		i n	5
LATIN	lat	big	1202	big	ˈɡrandis	big:D	ˈɡ r a n d i s		ˈɡ r a n d i s	4
LATIN	lat	wing	1257	wing	ˈaːla	wing:G	ˈaː l a		ˈaː l a	4
LATIN	lat	if	1459	if	siː	if:G	s iː		s iː	5
LATIN	lat	not	1240	not	noːn	not:A	n oː n		n oː n	3
LATIN	lat	fly	1441	fly	woˈlaːre	fly:E	w o ˈl aː r e		w o ˈl aː r e	test
LATIN	lat	say	1458	say	ˈdiːkere	say:F	ˈd iː k e r e		ˈd iː k e r e	1
LATIN	lat	you	1213	you	woːs	you:A	w oː s		w oː s	1
LATIN	lat	warm	1232	warm	ˈkalidus	warm:E	ˈk a l i d u s		ˈk a l i d u s	3
LATIN	lat	cloud	1489	cloud	ˈnuːbeːs	cloud:F	ˈn uː b eː s		ˈn uː b eː s	5
LATIN	lat	hand	1277	hand	ˈmanus	hand:E	ˈm a n u s		ˈm a n u s	test
LATIN	lat	ice	617	ice	glaˈkieːs	ice:G	g l a ˈk i eː s		g l a ˈk i eː s	test
LATIN	lat	tongue	1205	tongue	ˈliŋɡwa	tongue:W	ˈl i ŋ ɡ w a		ˈl i ŋ ɡ w a	test
LATIN	lat	seed	714	seed	ˈseːmen	seed:B	ˈs eː m e n		ˈs eː m e n	5
LATIN	lat	suck	1421	suck	ˈsuːgere	suck:B	ˈs uː g e r e		ˈs uː g e r e	test
LATIN	lat	fish	227	fish	ˈpiskis	fish:B	ˈp i s k i s		ˈp i s k i s	2
LATIN	lat	live	1422	live	ˈwiːwere	live:A	ˈw iː w e r e		ˈw iː w e r e	1
LATIN	lat	egg	744	egg	ˈoːwum	egg:A	ˈoː w u m		ˈoː w u m	test
LATIN	lat	green	1425	green	ˈwiridis	green:G	ˈw i r i d i s		ˈw i r i d i s	2
LATIN	lat	thou	1215	thou	tuː	thou:A	t uː		t uː	2
LATIN	lat	many	1198	many	multiː	many:G	m u l t iː		m u l t iː	3
LATIN	lat	tie	1094	tie	liˈgaːre	tie:C	l i ˈg aː r e		l i ˈg aː r e	3
LATIN	lat	tooth	1380	tooth	dens	tooth:B	d e n s		d e n s	2
LATIN	lat	dust	2	dust	ˈpulwis	dust:F	ˈp u l w i s		ˈp u l w i s	5
LATIN	lat	sun	1343	sun	soːl	sun:W	s oː l		s oː l	1
LATIN	lat	husband	1200	husband	maˈriːtus	husband:E	m a ˈr iː t u s		m a ˈr iː t u s	test
LATIN	lat	feather	1201	feather	ˈpluːma	feather:E	ˈp l uː m a		ˈp l uː m a	3
LATIN	lat	who	1235	who	kʷiː	who:B	kʷ iː		kʷ iː	1
LATIN	lat	straight	1404	straight	ˈrektus	straight:M	ˈr e k t u s		ˈr e k t u s	4
LATIN	lat	three	492	three	treːs	three:A	t r eː s		t r eː s	1
LATIN	lat	fat	1282	fat	ˈkrasːus	fat:I	ˈk r a sː u s		ˈk r a sː u s	test
LATIN	lat	freeze	1431	freeze	geˈlaːre	freeze:G	g e ˈl aː r e		g e ˈl aː r e	2
LATIN	lat	smoke	778	smoke	ˈfuːmus	smoke:A	ˈf uː m u s		ˈf uː m u s	5
LATIN	lat	when	1238	when	ˈkwandoː	when:A	ˈk w a n d oː		ˈk w a n d oː	3
LATIN	lat	drink	1401	drink	ˈbibere	drink:C	ˈb i b e r e		ˈb i b e r e	4
LATIN	lat	five	493	five	ˈkʷiːnkʷe	five:O	ˈkʷ iː n kʷ e		ˈkʷ iː n kʷ e	4
LATIN	lat	how	1239	how	ˈkʷoːmodo	how:B	ˈkʷ oː m o d o		ˈkʷ oː m o d o	2
LATIN	lat	old	1229	old	ˈwetus	old:G	ˈw e t u s		ˈw e t u s	1
LATIN	lat	night	1233	night	noks	night:B	n o k s		n o k s	1
LATIN	lat	star	1430	star	ˈsteːlːa	star:V	ˈs t eː lː a		ˈs t eː lː a	4
LATIN	lat	fog	249	fog	ˈnebula	fog:I	ˈn e b u l a		ˈn e b u l a	4
LATIN	lat	breast	1402	breast	ˈmamːa	breast:A	ˈm a mː a		ˈm a mː a	1
LATIN	lat	round	1395	round	roˈtundus	round:A	r o ˈt u n d u s		r o ˈt u n d u s	2
LATIN	lat	lie	1411	lie	jaˈkeːre	lie:E	j a ˈk eː r e		j a ˈk eː r e	2
LATIN	lat	salt	1274	salt	saːl	salt:B	s aː l		s aː l	5
LATIN	lat	sea	1474	sea	ˈmare	sea:B	ˈm a r e		ˈm a r e	4
LATIN	lat	long	1203	long	ˈlongus	long:B	ˈl o n g u s		ˈl o n g u s	3
LATIN	lat	swim	1439	swim	ˈnaːre	swim:D	ˈn aː r e		ˈn aː r e	1
LATIN	lat	ear	1247	ear	ˈauris	ear:B	ˈa u r i s		ˈa u r i s	5
LATIN	lat	see	1409	see	wiˈdeːre	see:E	w i ˈd eː r e		w i ˈd eː r e	2
LATIN	lat	hold	1448	hold	teˈneːre	hold:F	t e ˈn eː r e		t e ˈn eː r e	4
LATIN	lat	nose	1221	nose	ˈnaːsus	nose:B	ˈn aː s u s		ˈn aː s u s	4
LATIN	lat	guts	1991	guts	intesˈtiːna	guts:K	i n t e s ˈt iː n a		i n t e s ˈt iː n a	test
LATIN	lat	I	1209	I	ˈego	I:A	ˈe g o		ˈe g o	3
LATIN	lat	vomit	1278	vomit	ˈwomere	vomit:E	ˈw o m e r e		ˈw o m e r e	4
LATIN	lat	left	244	left	siˈnister	left:H	s i ˈn i s t e r		s i ˈn i s t e r	4
LATIN	lat	mountain	639	mountain	moːns	mountain:F	m oː n s		m oː n s	4
LATIN	lat	breathe	1407	breathe	spiːˈraːre	breathe:L	s p iː ˈr aː r e		s p iː ˈr aː r e	2
LATIN	lat	other	197	other	ˈalius	other:D	ˈa l i u s		ˈa l i u s	test
LATIN	lat	where	1237	where	ˈubi	where:B	ˈu b i		ˈu b i	3
LATIN	lat	mother	1216	mother	ˈmaːter	mother:A	ˈm aː t e r		ˈm aː t e r	4
LATIN	lat	knee	1371	knee	ˈɡenu	knee:N	ˈɡ e n u		ˈɡ e n u	4
LATIN	lat	blood	946	blood	ˈsaŋgwiːs	blood:G	ˈs a ŋ g w iː s		ˈs a ŋ g w iː s	test
LATIN	lat	and	1577	and	et	and:F	e t		e t	test
LATIN	lat	skin	763	skin	ˈpelːis	skin:B	ˈp e lː i s		ˈp e lː i s	2
LATIN	lat	heavy	1210	heavy	ˈɡrawis	heavy:M	ˈɡ r a w i s		ˈɡ r a w i s	3
LATIN	lat	bite	1403	bite	morˈdeːre	bite:G	m o r ˈd eː r e		m o r ˈd eː r e	test
LATIN	lat	spit	1440	spit	ˈspuere	spit:Ac	ˈs p u e r e		ˈs p u e r e	2
LATIN	lat	hear	1408	hear	au̯ˈdiːre	hear:G	a u̯ ˈd iː r e		a u̯ ˈd iː r e	1
LATIN	lat	one	1493	one	ˈuːnus	one:A	ˈuː n u s		ˈuː n u s	4
LATIN	lat	sleep	1585	sleep	dorˈmiːre	sleep:E	d o r ˈm iː r e		d o r ˈm iː r e	5
LATIN	lat	good	1035	good	ˈbonus	good:F	ˈb o n u s		ˈb o n u s	3
LATIN	lat	rightside	1019	rightside	ˈdekster	rightside:G	ˈd e k s t e r		ˈd e k s t e r	2
LATIN	lat	flower	239	flower	floːs	flower:B	f l oː s		f l oː s	4
LATIN	lat	rub	1449	rub	friˈkaːre	rub:F	f r i ˈk aː r e		f r i ˈk aː r e	3
LATIN	lat	bark	1204	bark	ˈkorteks	bark:B	ˈk o r t e k s		ˈk o r t e k s	5
LATIN	lat	year	1226	year	ˈanːus	year:F	ˈa nː u s		ˈa nː u s	1
LATIN	lat	new	1231	new	ˈnowus	new:A	ˈn o w u s		ˈn o w u s	2
LATIN	lat	all	98	all	ˈtoːtus	all:C	ˈt oː t u s		ˈt oː t u s	5
LATIN	lat	laugh	1355	laugh	riːˈdeːre	laugh:F	r iː ˈd eː r e		r iː ˈd eː r e	5
LATIN	lat	blow	175	blow	ˈflaːre	blow:A	ˈf l aː r e		ˈf l aː r e	3
LATIN	lat	bird	937	bird	ˈawis	bird:F	ˈa w i s		ˈa w i s	1
LATIN	lat	wind	960	wind	ˈwentus	wind:B	ˈw e n t u s		ˈw e n t u s	3
LATIN	lat	squeeze	1414	squeeze	ˈpremere	squeeze:A	ˈp r e m e r e		ˈp r e m e r e	5
LATIN	lat	full	1429	full	pleːnus	full:A	p l eː n u s		p l eː n u s	test
LATIN	lat	burn	2102	burn	arˈdeːre	burn:I	a r ˈd eː r e		a r ˈd eː r e	1
LATIN	lat	lake	624	lake	ˈlakus	lake:E	ˈl a k u s		ˈl a k u s	2
LATIN	lat	smell	1586	smell	olˈfacere	smell:W	o l ˈf a c e r e		o l ˈf a c e r e	3
LATIN	lat	meat	634	meat	ˈkaroː	meat:D	ˈk a r oː		ˈk a r oː	2
LATIN	lat	fingernail	1258	fingernail	ˈungwis	fingernail:A	ˈu n g w i s		ˈu n g w i s	1
LATIN	lat	ashes	646	ashes	ˈkinis	ashes:E	ˈk i n i s		ˈk i n i s	2
LATIN	lat	far	1406	far	ˈlongeː	far:M	ˈl o n g eː		ˈl o n g eː	4
LATIN	lat	fall	1280	fall	ˈkadere	fall:G	ˈk a d e r e		ˈk a d e r e	2
LATIN	lat	dull	379	dull	obtuːsus	dull:S	o b t uː s u s		o b t uː s u s	1
LATIN	lat	heart	1223	heart	kor	heart:J	k o r		k o r	test
LATIN	lat	belly	1251	belly	ˈwenter	belly:E	ˈw e n t e r		ˈw e n t e r	4
LATIN	lat	sew	1457	sew	ˈsuere	sew:F	ˈs u e r e		ˈs u e r e	test
LATIN	lat	wash	1453	wash	laˈwaːre	wash:G	l a ˈw aː r e		l a ˈw aː r e	test
LATIN	lat	sky	1732	sky	ˈkae̯lum	sky:E	ˈk a e̯ l u m		ˈk a e̯ l u m	1
LATIN	lat	foot	1301	foot	peːs	foot:B	p eː s		p eː s	4
LATIN	lat	louse	1392	louse	peːˈdikulus	louse:F	p eː ˈd i k u l u s		p eː ˈd i k u l u s	test
LATIN	lat	father	1217	father	ˈpater	father:A	ˈp a t e r		ˈp a t e r	1
