language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes	parsed_tokens	split
LATIN	lat	say	1458	say	ˈdiːkere	say:F	ˈd iː k e r e		ˈd iː k e r e	4
LATIN	lat	you	1213	you	woːs	you:A	w oː s		w oː s	test
LATIN	lat	warm	1232	warm	ˈkalidus	warm:E	ˈk a l i d u s		ˈk a l i d u s	test
LATIN	lat	cloud	1489	cloud	ˈnuːbeːs	cloud:F	ˈn uː b eː s		ˈn uː b eː s	1
LATIN	lat	rotten	1728	rotten	ˈputridus	rotten:O	ˈp u t r i d u s		ˈp u t r i d u s	4
LATIN	lat	hand	1277	hand	ˈmanus	hand:E	ˈm a n u s		ˈm a n u s	1
LATIN	lat	ice	617	ice	glaˈkieːs	ice:G	g l a ˈk i eː s		g l a ˈk i eː s	3
LATIN	lat	tongue	1205	tongue	ˈliŋɡwa	tongue:W	ˈl i ŋ ɡ w a		ˈl i ŋ ɡ w a	4
LATIN	lat	seed	714	seed	ˈseːmen	seed:B	ˈs eː m e n		ˈs eː m e n	5
LATIN	lat	float	1574	float	fluiˈtaːre	float:D	f l u i ˈt aː r e		f l u i ˈt aː r e	2
LATIN	lat	suck	1421	suck	ˈsuːgere	suck:B	ˈs uː g e r e		ˈs uː g e r e	1
LATIN	lat	fish	227	fish	ˈpiskis	fish:B	ˈp i s k i s		ˈp i s k i s	test
LATIN	lat	live	1422	live	ˈwiːwere	live:A	ˈw iː w e r e		ˈw iː w e r e	3
LATIN	lat	egg	744	egg	ˈoːwum	egg:A	ˈoː w u m		ˈoː w u m	3
LATIN	lat	green	1425	green	ˈwiridis	green:G	ˈw i r i d i s		ˈw i r i d i s	4
LATIN	lat	thou	1215	thou	tuː	thou:A	t uː		t uː	2
LATIN	lat	tie	1094	tie	liˈgaːre	tie:C	l i ˈg aː r e		l i ˈg aː r e	4
LATIN	lat	tooth	1380	tooth	dens	tooth:B	d e n s		d e n s	3
LATIN	lat	dust	2	dust	ˈpulwis	dust:F	ˈp u l w i s		ˈp u l w i s	1
LATIN	lat	sun	1343	sun	soːl	sun:W	s oː l		s oː l	3
LATIN	lat	husband	1200	husband	maˈriːtus	husband:E	m a ˈr iː t u s		m a ˈr iː t u s	2
LATIN	lat	feather	1201	feather	ˈpluːma	feather:E	ˈp l uː m a		ˈp l uː m a	4
LATIN	lat	who	1235	who	kʷiː	who:B	kʷ iː		kʷ iː	1
LATIN	lat	straight	1404	straight	ˈrektus	straight:M	ˈr e k t u s		ˈr e k t u s	2
LATIN	lat	three	492	three	treːs	three:A	t r eː s		t r eː s	2
LATIN	lat	fat	1282	fat	ˈkrasːus	fat:I	ˈk r a sː u s		ˈk r a sː u s	1
LATIN	lat	freeze	1431	freeze	geˈlaːre	freeze:G	g e ˈl aː r e		g e ˈl aː r e	2
LATIN	lat	smoke	778	smoke	ˈfuːmus	smoke:A	ˈf uː m u s		ˈf uː m u s	5
LATIN	lat	when	1238	when	ˈkwandoː	when:A	ˈk w a n d oː		ˈk w a n d oː	1
LATIN	lat	drink	1401	drink	ˈbibere	drink:C	ˈb i b e r e		ˈb i b e r e	4
LATIN	lat	five	493	five	ˈkʷiːnkʷe	five:O	ˈkʷ iː n kʷ e		ˈkʷ iː n kʷ e	4
LATIN	lat	how	1239	how	ˈkʷoːmodo	how:B	ˈkʷ oː m o d o		ˈkʷ oː m o d o	4
LATIN	lat	old	1229	old	ˈwetus	old:G	ˈw e t u s		ˈw e t u s	3
LATIN	lat	night	1233	night	noks	night:B	n o k s		n o k s	4
LATIN	lat	star	1430	star	ˈsteːlːa	star:V	ˈs t eː lː a		ˈs t eː lː a	1
LATIN	lat	breast	1402	breast	ˈsinus	breast:H	ˈs i n u s		ˈs i n u s	5
LATIN	lat	round	1395	round	roˈtundus	round:A	r o ˈt u n d u s		r o ˈt u n d u s	2
LATIN	lat	road	667	road	seːmita	road:H	s eː m i t a		s eː m i t a	4
LATIN	lat	salt	1274	salt	saːl	salt:B	s aː l		s aː l	1
LATIN	lat	sea	1474	sea	ˈmare	sea:B	ˈm a r e		ˈm a r e	1
LATIN	lat	long	1203	long	ˈlongus	long:B	ˈl o n g u s		ˈl o n g u s	4
LATIN	lat	they	817	they	eiː	they:F	e iː		e iː	test
LATIN	lat	swim	1439	swim	ˈnaːre	swim:D	ˈn aː r e		ˈn aː r e	2
LATIN	lat	ear	1247	ear	ˈauris	ear:B	ˈa u r i s		ˈa u r i s	test
LATIN	lat	see	1409	see	wiˈdeːre	see:E	w i ˈd eː r e		w i ˈd eː r e	2
LATIN	lat	hold	1448	hold	teˈneːre	hold:F	t e ˈn eː r e		t e ˈn eː r e	5
LATIN	lat	nose	1221	nose	ˈnaːsus	nose:B	ˈn aː s u s		ˈn aː s u s	3
LATIN	lat	I	1209	I	ˈego	I:A	ˈe g o		ˈe g o	2
LATIN	lat	vomit	1278	vomit	ˈwomere	vomit:E	ˈw o m e r e		ˈw o m e r e	1
LATIN	lat	mountain	639	mountain	moːns	mountain:F	m oː n s		m oː n s	3
LATIN	lat	breathe	1407	breathe	spiːˈraːre	breathe:L	s p iː ˈr aː r e		s p iː ˈr aː r e	test
LATIN	lat	other	197	other	ˈalius	other:D	ˈa l i u s		ˈa l i u s	5
LATIN	lat	where	1237	where	ˈubi	where:B	ˈu b i		ˈu b i	2
LATIN	lat	mother	1216	mother	ˈmaːter	mother:A	ˈm aː t e r		ˈm aː t e r	3
LATIN	lat	knee	1371	knee	ˈɡenu	knee:N	ˈɡ e n u		ˈɡ e n u	4
LATIN	lat	blood	946	blood	ˈsaŋgwiːs	blood:G	ˈs a ŋ g w iː s		ˈs a ŋ g w iː s	5
LATIN	lat	moon	1313	moon	ˈluːna	moon:C	ˈl uː n a		ˈl uː n a	5
LATIN	lat	we	1212	we	noːs	we:A	n oː s		n oː s	test
LATIN	lat	and	1577	and	et	and:F	e t		e t	1
LATIN	lat	skin	763	skin	ˈpelːis	skin:B	ˈp e lː i s		ˈp e lː i s	2
LATIN	lat	dry	1398	dry	ˈsikːus	dry:G	ˈs i kː u s		ˈs i kː u s	4
LATIN	lat	some	1241	some	ˈalɪkʷiː	some:L	ˈa l ɪ kʷ iː		ˈa l ɪ kʷ iː	2
LATIN	lat	bite	1403	bite	morˈdeːre	bite:G	m o r ˈd eː r e		m o r ˈd eː r e	5
LATIN	lat	woman	962	woman	ˈfeːmina	woman:G	ˈf eː m i n a		ˈf eː m i n a	1
LATIN	lat	one	1493	one	ˈuːnus	one:A	ˈuː n u s		ˈuː n u s	5
LATIN	lat	sleep	1585	sleep	dorˈmiːre	sleep:E	d o r ˈm iː r e		d o r ˈm iː r e	test
LATIN	lat	bad	1292	bad	ˈmalus	bad:D	ˈm a l u s		ˈm a l u s	test
LATIN	lat	good	1035	good	ˈbonus	good:F	ˈb o n u s		ˈb o n u s	5
LATIN	lat	flower	239	flower	floːs	flower:B	f l oː s		f l oː s	5
LATIN	lat	rub	1449	rub	friˈkaːre	rub:F	f r i ˈk aː r e		f r i ˈk aː r e	2
LATIN	lat	bark	1204	bark	ˈkorteks	bark:B	ˈk o r t e k s		ˈk o r t e k s	1
LATIN	lat	year	1226	year	ˈanːus	year:F	ˈa nː u s		ˈa nː u s	test
LATIN	lat	new	1231	new	ˈnowus	new:A	ˈn o w u s		ˈn o w u s	5
LATIN	lat	all	98	all	ˈtoːtus	all:C	ˈt oː t u s		ˈt oː t u s	1
LATIN	lat	laugh	1355	laugh	riːˈdeːre	laugh:F	r iː ˈd eː r e		r iː ˈd eː r e	5
LATIN	lat	blow	175	blow	ˈflaːre	blow:A	ˈf l aː r e		ˈf l aː r e	test
LATIN	lat	bird	937	bird	ˈawis	bird:F	ˈa w i s		ˈa w i s	5
LATIN	lat	wind	960	wind	ˈwentus	wind:B	ˈw e n t u s		ˈw e n t u s	test
LATIN	lat	full	1429	full	pleːnus	full:A	p l eː n u s		p l eː n u s	3
LATIN	lat	lake	624	lake	ˈlakus	lake:E	ˈl a k u s		ˈl a k u s	4
LATIN	lat	fingernail	1258	fingernail	ˈungwis	fingernail:A	ˈu n g w i s		ˈu n g w i s	test
LATIN	lat	ashes	646	ashes	ˈkinis	ashes:E	ˈk i n i s		ˈk i n i s	3
LATIN	lat	far	1406	far	ˈlongeː	far:M	ˈl o n g eː		ˈl o n g eː	2
LATIN	lat	heart	1223	heart	kor	heart:J	k o r		k o r	3
LATIN	lat	belly	1251	belly	ˈwenter	belly:E	ˈw e n t e r		ˈw e n t e r	5
LATIN	lat	sew	1457	sew	ˈsuere	sew:F	ˈs u e r e		ˈs u e r e	2
LATIN	lat	wash	1453	wash	laˈwaːre	wash:G	l a ˈw aː r e		l a ˈw aː r e	3
LATIN	lat	sky	1732	sky	ˈkae̯lum	sky:E	ˈk a e̯ l u m		ˈk a e̯ l u m	5
LATIN	lat	foot	1301	foot	peːs	foot:B	p eː s		p eː s	4
LATIN	lat	louse	1392	louse	peːˈdikulus	louse:F	p eː ˈd i k u l u s		p eː ˈd i k u l u s	3
LATIN	lat	father	1217	father	ˈpater	father:A	ˈp a t e r		ˈp a t e r	2
