language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes	parsed_tokens	split
ICELANDIC	isl	right	1725	right	ˈrjɛʰtːʏr	right:C	ˈr j ɛʰ tː ʏ r		ˈr j ɛʰ tː ʏ r	4
ICELANDIC	isl	flow	2003	flow	ˈrɛnːa	flow:H	ˈr ɛ nː a		ˈr ɛ nː a	test
ICELANDIC	isl	tree	906	tree	tʰrjɛː	tree:C	tʰ r j ɛː		tʰ r j ɛː	4
ICELANDIC	isl	leaf	628	leaf	løɪːf	leaf:I	l ø ɪː f		l ø ɪː f	1
ICELANDIC	isl	red	156	red	ˈrøɪːðʏr	red:B	ˈr ø ɪː ð ʏ r		ˈr ø ɪː ð ʏ r	5
ICELANDIC	isl	animal	619	animal	d̥iːr	animal:A	d̥ iː r		d̥ iː r	3
ICELANDIC	isl	swell	1573	swell	ˈsvɛd̥la	swell:B	ˈs v ɛ d̥ l a		ˈs v ɛ d̥ l a	3
ICELANDIC	isl	day	1225	day	ˈd̥aːɣʏr	day:B	ˈd̥ aː ɣ ʏ r		ˈd̥ aː ɣ ʏ r	4
ICELANDIC	isl	hair	1040	hair	hauːr	hair:B	h a uː r		h a uː r	test
ICELANDIC	isl	few	1242	few	ˈfauːɪr	few:F	ˈf a uː ɪ r		ˈf a uː ɪ r	1
ICELANDIC	isl	pull	1455	pull	ˈd̥raːɣa	pull:J	ˈd̥ r aː ɣ a		ˈd̥ r aː ɣ a	1
ICELANDIC	isl	back	1291	back	b̥aːk	back:B	b̥ aː k		b̥ aː k	2
ICELANDIC	isl	sand	671	sand	ˈsand̥ʏr	sand:B	ˈs a n d̥ ʏ r		ˈs a n d̥ ʏ r	test
ICELANDIC	isl	with	1340	with	mɛːð	with:C	m ɛː ð		m ɛː ð	test
ICELANDIC	isl	stone	857	stone	steid̥n	stone:A	s t e i d̥ n		s t e i d̥ n	5
ICELANDIC	isl	eye	1248	eye	ˈøɪːɣa	eye:B	ˈø ɪː ɣ a		ˈø ɪː ɣ a	1
ICELANDIC	isl	grass	606	grass	ˈɡ̊raːs	grass:B	ˈɡ̊ r aː s		ˈɡ̊ r aː s	4
ICELANDIC	isl	leg	1297	leg	ˈfouːtʰʏr	leg:Q	ˈf o uː tʰ ʏ r		ˈf o uː tʰ ʏ r	1
ICELANDIC	isl	river	666	river	ˈɛlvʏr	river:N	ˈɛ l v ʏ r		ˈɛ l v ʏ r	2
ICELANDIC	isl	worm	1219	worm	ˈmaθkʰʏr	worm:F	ˈm a θ kʰ ʏ r		ˈm a θ kʰ ʏ r	3
ICELANDIC	isl	black	163	black	ˈsvar̥tʰʏr	black:B	ˈs v a r̥ tʰ ʏ r		ˈs v a r̥ tʰ ʏ r	2
ICELANDIC	isl	split	1437	split	ˈkʰljuːva	split:I	ˈkʰ l j uː v a		ˈkʰ l j uː v a	4
ICELANDIC	isl	give	1447	give	ˈcɛːva	give:A	ˈc ɛː v a		ˈc ɛː v a	5
ICELANDIC	isl	stab	1434	stab	ˈstiŋɡ̊a	stab:B	ˈs t i ŋ ɡ̊ a		ˈs t i ŋ ɡ̊ a	test
ICELANDIC	isl	horn	1393	horn	hɔrd̥n	horn:A	h ɔ r d̥ n		h ɔ r d̥ n	4
ICELANDIC	isl	earth	1228	earth	mɔld	earth:H	m ɔ l d		m ɔ l d	1
ICELANDIC	isl	snake	730	snake	ˈstlauŋɡ̊a	snake:B	ˈs t l a u ŋ ɡ̊ a		ˈs t l a u ŋ ɡ̊ a	4
ICELANDIC	isl	walk	1443	walk	ˈɡ̊auŋɡ̊a	walk:G	ˈɡ̊ a u ŋ ɡ̊ a		ˈɡ̊ a u ŋ ɡ̊ a	3
ICELANDIC	isl	dog	2009	dog	ˈraʰkːɪ	dog:Q	ˈr aʰ kː ɪ		ˈr aʰ kː ɪ	test
ICELANDIC	isl	stand	1442	stand	ˈstand̥a	stand:B	ˈs t a n d̥ a		ˈs t a n d̥ a	test
ICELANDIC	isl	count	1420	count	ˈtʰɛlja	count:A	ˈtʰ ɛ l j a		ˈtʰ ɛ l j a	test
ICELANDIC	isl	scratch	1436	scratch	ˈkʰlouːra	scratch:I	ˈkʰ l o uː r a		ˈkʰ l o uː r a	5
ICELANDIC	isl	thick	1244	thick	ˈd̥ɪːɣʏr	thick:T	ˈd̥ ɪː ɣ ʏ r		ˈd̥ ɪː ɣ ʏ r	test
ICELANDIC	isl	in	1460	in	iː	in:E	iː		iː	1
ICELANDIC	isl	big	1202	big	stouːr	big:O	s t o uː r		s t o uː r	1
ICELANDIC	isl	wing	1257	wing	ˈvaiŋɡ̊ʏr	wing:J	ˈv a i ŋ ɡ̊ ʏ r		ˈv a i ŋ ɡ̊ ʏ r	test
ICELANDIC	isl	if	1459	if	ɛf	if:R	ɛ f		ɛ f	3
ICELANDIC	isl	not	1240	not	ˈɛʰcːɪ	not:C	ˈɛʰ cː ɪ		ˈɛʰ cː ɪ	1
ICELANDIC	isl	fly	1441	fly	ˈfljuːa	fly:A	ˈf l j uː a		ˈf l j uː a	3
ICELANDIC	isl	say	1458	say	ˈseiːja	say:B	ˈs e iː j a		ˈs e iː j a	2
ICELANDIC	isl	warm	1232	warm	l̥iːr	warm:E	l̥ iː r		l̥ iː r	5
ICELANDIC	isl	cloud	1489	cloud	sciː	cloud:J	s c iː		s c iː	4
ICELANDIC	isl	rotten	1728	rotten	ˈfuːɪnː	rotten:O	ˈf uː ɪ nː		ˈf uː ɪ nː	2
ICELANDIC	isl	smooth	1234	smooth	ˈstljɛʰtːʏr	smooth:J	ˈs t l j ɛʰ tː ʏ r		ˈs t l j ɛʰ tː ʏ r	test
ICELANDIC	isl	hand	1277	hand	hœnd̥	hand:B	h œ n d̥		h œ n d̥	test
ICELANDIC	isl	ice	617	ice	i:s	ice:B	i: s		i: s	4
ICELANDIC	isl	tongue	1205	tongue	ˈtʰuŋɡ̊a	tongue:W	ˈtʰ u ŋ ɡ̊ a		ˈtʰ u ŋ ɡ̊ a	2
ICELANDIC	isl	wet	1726	wet	ˈvɔːtʰʏr	wet:I	ˈv ɔː tʰ ʏ r		ˈv ɔː tʰ ʏ r	5
ICELANDIC	isl	think	2271	think	ˈhʏɡ̊sa	think:G	ˈh ʏ ɡ̊ s a		ˈh ʏ ɡ̊ s a	5
ICELANDIC	isl	head	1256	head	ˈhœːfʏð	head:B	ˈh œː f ʏ ð		ˈh œː f ʏ ð	2
ICELANDIC	isl	seed	714	seed	sauːð	seed:B	s a uː ð		s a uː ð	2
ICELANDIC	isl	float	1574	float	ˈfljouːtʰa	float:D	ˈf l j o uː tʰ a		ˈf l j o uː tʰ a	2
ICELANDIC	isl	suck	1421	suck	ˈsjuːɣa	suck:B	ˈs j uː ɣ a		ˈs j uː ɣ a	1
ICELANDIC	isl	fish	227	fish	ˈfɪskʏr	fish:B	ˈf ɪ s k ʏ r		ˈf ɪ s k ʏ r	1
ICELANDIC	isl	live	1422	live	ˈb̥uːa	live:I	ˈb̥ uː a		ˈb̥ uː a	4
ICELANDIC	isl	push	1452	push	ˈr̥ɪnd̥a	push:W	ˈr̥ ɪ n d̥ a		ˈr̥ ɪ n d̥ a	3
ICELANDIC	isl	egg	744	egg	ɛɡ̊ː	egg:A	ɛ ɡ̊ː		ɛ ɡ̊ː	3
ICELANDIC	isl	green	1425	green	ˈɡ̊raid̥n	green:B	ˈɡ̊ r a i d̥ n		ˈɡ̊ r a i d̥ n	2
ICELANDIC	isl	wife	1199	wife	ˈeiːjɪn.kʰɔːna	wife:Z	ˈe iː j ɪ n kʰ ɔː n a		ˈe iː j ɪ n kʰ ɔː n a	3
ICELANDIC	isl	thou	1215	thou	θu:	thou:A	θ u:		θ u:	5
ICELANDIC	isl	many	1198	many	ˈmarɡ̊ɪr	many:H	ˈm a r ɡ̊ ɪ r		ˈm a r ɡ̊ ɪ r	test
ICELANDIC	isl	tie	1094	tie	ˈb̥ɪnd̥a	tie:B	ˈb̥ ɪ n d̥ a		ˈb̥ ɪ n d̥ a	5
ICELANDIC	isl	tooth	1380	tooth	tʰœnː	tooth:B	tʰ œ nː		tʰ œ nː	1
ICELANDIC	isl	dust	2	dust	d̥ʏst	dust:Q	d̥ ʏ s t		d̥ ʏ s t	5
ICELANDIC	isl	sun	1343	sun	souːl	sun:W	s o uː l		s o uː l	5
ICELANDIC	isl	wide	1243	wide	ˈb̥reiːðʏr	wide:I	ˈb̥ r e iː ð ʏ r		ˈb̥ r e iː ð ʏ r	5
ICELANDIC	isl	husband	1200	husband	ˈeiːjɪn.maːðʏr	husband:B	ˈe iː j ɪ n m aː ð ʏ r		ˈe iː j ɪ n m aː ð ʏ r	5
ICELANDIC	isl	feather	1201	feather	fjœːðʏr	feather:A	f j œː ð ʏ r		f j œː ð ʏ r	5
ICELANDIC	isl	who	1235	who	xʷɛːr	who:B	xʷ ɛː r		xʷ ɛː r	2
ICELANDIC	isl	cut	1432	cut	ˈscɛːra	cut:E	ˈs c ɛː r a		ˈs c ɛː r a	5
ICELANDIC	isl	straight	1404	straight	ˈrjɛʰtːʏr	straight:M	ˈr j ɛʰ tː ʏ r		ˈr j ɛʰ tː ʏ r	5
ICELANDIC	isl	three	492	three	θriːr	three:A	θ r iː r		θ r iː r	4
ICELANDIC	isl	fat	1282	fat	ˈfeiːtʰɪ	fat:B	ˈf e iː tʰ ɪ		ˈf e iː tʰ ɪ	4
ICELANDIC	isl	freeze	1431	freeze	ˈfrjouːsa	freeze:B	ˈf r j o uː s a		ˈf r j o uː s a	2
ICELANDIC	isl	smoke	778	smoke	ˈreiːkʰʏr	smoke:B	ˈr e iː kʰ ʏ r		ˈr e iː kʰ ʏ r	3
ICELANDIC	isl	when	1238	when	ˈxʷɛːnaiːr	when:A	ˈxʷ ɛː n a iː r		ˈxʷ ɛː n a iː r	2
ICELANDIC	isl	drink	1401	drink	ˈd̥rɛʰkːa	drink:B	ˈd̥ r ɛʰ kː a		ˈd̥ r ɛʰ kː a	4
ICELANDIC	isl	he	1211	he	hanː	he:A	h a nː		h a nː	3
ICELANDIC	isl	five	493	five	fɪmː	five:O	f ɪ mː		f ɪ mː	4
ICELANDIC	isl	how	1239	how	ɣvɛː	how:B	ɣ v ɛː		ɣ v ɛː	3
ICELANDIC	isl	old	1229	old	ˈɡ̊aːmad̥l	old:J	ˈɡ̊ aː m a d̥ l		ˈɡ̊ aː m a d̥ l	test
ICELANDIC	isl	short	1645	short	ˈstʏʰtːʏr	short:G	ˈs t ʏʰ tː ʏ r		ˈs t ʏʰ tː ʏ r	test
ICELANDIC	isl	night	1233	night	nouʰtː	night:B	n o uʰ tː		n o uʰ tː	1
ICELANDIC	isl	that	78	that	ˈθɛsːɪ	that:B	ˈθ ɛ sː ɪ		ˈθ ɛ sː ɪ	2
ICELANDIC	isl	here	136	here	hjɛːr	here:B	h j ɛː r		h j ɛː r	2
ICELANDIC	isl	star	1430	star	ˈstjard̥na	star:V	ˈs t j a r d̥ n a		ˈs t j a r d̥ n a	2
ICELANDIC	isl	fog	249	fog	ˈθɔːka	fog:D	ˈθ ɔː k a		ˈθ ɔː k a	2
ICELANDIC	isl	hit	1433	hit	stlauː	hit:V	s t l a uː		s t l a uː	test
ICELANDIC	isl	because	1157	because	af_ˈθviː_að	because:L	a f _ ˈθ v iː _ a ð		a f _ ˈθ v iː _ a ð	4
ICELANDIC	isl	dig	1418	dig	ˈɡ̊raːva	dig:N	ˈɡ̊ r aː v a		ˈɡ̊ r aː v a	5
ICELANDIC	isl	there	1937	there	θaːr	there:B	θ aː r		θ aː r	5
ICELANDIC	isl	woods	420	woods	ˈskouːʏr	woods:I	ˈs k o uː ʏ r		ˈs k o uː ʏ r	4
ICELANDIC	isl	breast	1402	breast	ˈb̥rjoust	breast:C	ˈb̥ r j o u s t		ˈb̥ r j o u s t	3
ICELANDIC	isl	round	1395	round	ˈkʰrɪŋlouʰtːʏr	round:B	ˈkʰ r ɪ ŋ l o uʰ tː ʏ r		ˈkʰ r ɪ ŋ l o uʰ tː ʏ r	1
ICELANDIC	isl	lie	1411	lie	ˈlɪcːa	lie:A	ˈl ɪ cː a		ˈl ɪ cː a	1
ICELANDIC	isl	road	667	road	ˈɡ̊aːtʰa	road:V	ˈɡ̊ aː tʰ a		ˈɡ̊ aː tʰ a	3
ICELANDIC	isl	salt	1274	salt	sal̥t	salt:B	s a l̥ t		s a l̥ t	4
ICELANDIC	isl	sea	1474	sea	sjouːr	sea:J	s j o uː r		s j o uː r	3
ICELANDIC	isl	long	1203	long	ˈlaŋɡ̊ʏr	long:B	ˈl a ŋ ɡ̊ ʏ r		ˈl a ŋ ɡ̊ ʏ r	3
ICELANDIC	isl	they	817	they	θeiːr	they:J	θ e iː r		θ e iː r	3
ICELANDIC	isl	child	2099	child	ˈb̥ard̥n	child:K	ˈb̥ a r d̥ n		ˈb̥ a r d̥ n	1
ICELANDIC	isl	swim	1439	swim	ˈsɪnd̥a	swim:B	ˈs ɪ n d̥ a		ˈs ɪ n d̥ a	1
ICELANDIC	isl	ear	1247	ear	ˈeiːra	ear:B	ˈe iː r a		ˈe iː r a	test
ICELANDIC	isl	fire	221	fire	ˈɛld̥ʏr	fire:H	ˈɛ l d̥ ʏ r		ˈɛ l d̥ ʏ r	3
ICELANDIC	isl	see	1409	see	ˈsjauː	see:B	ˈs j a uː		ˈs j a uː	2
ICELANDIC	isl	hold	1448	hold	ˈhald̥a	hold:A	ˈh a l d̥ a		ˈh a l d̥ a	1
ICELANDIC	isl	nose	1221	nose	nɛːv	nose:K	n ɛː v		n ɛː v	1
ICELANDIC	isl	guts	1991	guts	ˈɪːðʏr	guts:K	ˈɪː ð ʏ r		ˈɪː ð ʏ r	4
ICELANDIC	isl	I	1209	I	jɛɣ	I:A	j ɛ ɣ		j ɛ ɣ	2
ICELANDIC	isl	vomit	1278	vomit	ˈspiːja	vomit:R	ˈs p iː j a		ˈs p iː j a	2
ICELANDIC	isl	left	244	left	ˈvɪnstrɪ	left:K	ˈv ɪ n s t r ɪ		ˈv ɪ n s t r ɪ	5
ICELANDIC	isl	mountain	639	mountain	fjad̥l	mountain:P	f j a d̥ l		f j a d̥ l	3
ICELANDIC	isl	breathe	1407	breathe	ˈand̥a	breathe:O	ˈa n d̥ a		ˈa n d̥ a	test
ICELANDIC	isl	other	197	other	ˈanːar	other:S	ˈa nː a r		ˈa nː a r	4
ICELANDIC	isl	wipe	1454	wipe	ˈθʏrːkʰa	wipe:H	ˈθ ʏ rː kʰ a		ˈθ ʏ rː kʰ a	5
ICELANDIC	isl	where	1237	where	kʰvaːr	where:B	kʰ v aː r		kʰ v aː r	3
ICELANDIC	isl	mother	1216	mother	ˈmouːðɪr	mother:A	ˈm o uː ð ɪ r		ˈm o uː ð ɪ r	test
ICELANDIC	isl	knee	1371	knee	kʰnjɛː	knee:N	kʰ n j ɛː		kʰ n j ɛː	3
ICELANDIC	isl	blood	946	blood	b̥louːθ	blood:B	b̥ l o uː θ		b̥ l o uː θ	3
ICELANDIC	isl	moon	1313	moon	tʰuŋl	moon:G	tʰ u ŋ l		tʰ u ŋ l	3
ICELANDIC	isl	man	1554	man	ˈkʰard̻l	man:H	ˈkʰ a r d̻ l		ˈkʰ a r d̻ l	3
ICELANDIC	isl	we	1212	we	vɪːð	we:A	v ɪː ð		v ɪː ð	2
ICELANDIC	isl	and	1577	and	ɔːɣ	and:I	ɔː ɣ		ɔː ɣ	4
ICELANDIC	isl	mouth	674	mouth	ˈmʏnːʏr	mouth:B	ˈm ʏ nː ʏ r		ˈm ʏ nː ʏ r	test
ICELANDIC	isl	eat	1336	eat	ɛːtʰa	eat:B	ɛː tʰ a		ɛː tʰ a	test
ICELANDIC	isl	skin	763	skin	scɪnː	skin:L	s c ɪ nː		s c ɪ nː	3
ICELANDIC	isl	dry	1398	dry	θʏrː	dry:D	θ ʏ rː		θ ʏ rː	4
ICELANDIC	isl	some	1241	some	ˈnɔʰkːrɪr	some:B	ˈn ɔʰ kː r ɪ r		ˈn ɔʰ kː r ɪ r	test
ICELANDIC	isl	heavy	1210	heavy	ˈθuŋɡ̊ʏr	heavy:H	ˈθ u ŋ ɡ̊ ʏ r		ˈθ u ŋ ɡ̊ ʏ r	5
ICELANDIC	isl	white	1335	white	ˈxʷiːtʰʏr	white:B	ˈxʷ iː tʰ ʏ r		ˈxʷ iː tʰ ʏ r	3
ICELANDIC	isl	play	1413	play	ˈleiːkʰa	play:M	ˈl e iː kʰ a		ˈl e iː kʰ a	2
ICELANDIC	isl	bite	1403	bite	ˈb̥iːtʰa	bite:B	ˈb̥ iː tʰ a		ˈb̥ iː tʰ a	4
ICELANDIC	isl	thin	1400	thin	ˈɡ̊ranːʏr	thin:U	ˈɡ̊ r a nː ʏ r		ˈɡ̊ r a nː ʏ r	4
ICELANDIC	isl	woman	962	woman	ˈkʰvɛnmaːðʏr	woman:D	ˈkʰ v ɛ n m aː ð ʏ r		ˈkʰ v ɛ n m aː ð ʏ r	1
ICELANDIC	isl	spit	1440	spit	ˈspiːtʰa	spit:Ac	ˈs p iː tʰ a		ˈs p iː tʰ a	5
ICELANDIC	isl	this	1214	this	ˈθɛsːɪ	this:B	ˈθ ɛ sː ɪ		ˈθ ɛ sː ɪ	2
ICELANDIC	isl	hear	1408	hear	ˈheiːra	hear:B	ˈh e iː r a		ˈh e iː r a	test
ICELANDIC	isl	one	1493	one	eid̥n	one:A	e i d̥ n		e i d̥ n	3
ICELANDIC	isl	sleep	1585	sleep	ˈsɔːva	sleep:C	ˈs ɔː v a		ˈs ɔː v a	1
ICELANDIC	isl	bad	1292	bad	ˈɪd̥lʏr	bad:R	ˈɪ d̥ l ʏ r		ˈɪ d̥ l ʏ r	test
ICELANDIC	isl	good	1035	good	ˈɡ̊ouːðʏr	good:B	ˈɡ̊ o uː ð ʏ r		ˈɡ̊ o uː ð ʏ r	5
ICELANDIC	isl	know	1410	know	ˈvɪːta	know:F	ˈv ɪː t a		ˈv ɪː t a	4
ICELANDIC	isl	rightside	1019	rightside	ˈhaiɣrɪ	rightside:M	ˈh a i ɣ r ɪ		ˈh a i ɣ r ɪ	4
ICELANDIC	isl	flower	239	flower	b̥louːm	flower:B	b̥ l o uː m		b̥ l o uː m	4
ICELANDIC	isl	fruit	1507	fruit	ˈald̥ɪn	fruit:S	ˈa l d̥ ɪ n		ˈa l d̥ ɪ n	2
ICELANDIC	isl	rub	1449	rub	ˈnuːa	rub:J	ˈn uː a		ˈn uː a	test
ICELANDIC	isl	bark	1204	bark	ˈb̥œr̥kʏr	bark:G	ˈb̥ œ r̥ k ʏ r		ˈb̥ œ r̥ k ʏ r	test
ICELANDIC	isl	year	1226	year	auːr	year:B	a uː r		a uː r	1
ICELANDIC	isl	new	1231	new	niːr	new:A	n iː r		n iː r	2
ICELANDIC	isl	all	98	all	ˈad̥lɪr	all:A	ˈa d̥ l ɪ r		ˈa d̥ l ɪ r	4
ICELANDIC	isl	laugh	1355	laugh	ˈl̥aiːja	laugh:B	ˈl̥ a iː j a		ˈl̥ a iː j a	1
ICELANDIC	isl	blow	175	blow	ˈb̥lausa	blow:A	ˈb̥ l a u s a		ˈb̥ l a u s a	1
ICELANDIC	isl	bird	937	bird	fʏɡ̊l	bird:B	f ʏ ɡ̊ l		f ʏ ɡ̊ l	3
ICELANDIC	isl	liver	1224	liver	ˈlɪːvʏr	liver:B	ˈl ɪː v ʏ r		ˈl ɪː v ʏ r	3
ICELANDIC	isl	small	1246	small	smauːr	small:K	s m a uː r		s m a uː r	3
ICELANDIC	isl	wind	960	wind	ˈvɪnd̥ʏr	wind:B	ˈv ɪ n d̥ ʏ r		ˈv ɪ n d̥ ʏ r	5
ICELANDIC	isl	squeeze	1414	squeeze	ˈkʰreista	squeeze:J	ˈkʰ r e i s t a		ˈkʰ r e i s t a	3
ICELANDIC	isl	full	1429	full	ˈfʏd̥lʏr	full:A	ˈf ʏ d̥ l ʏ r		ˈf ʏ d̥ l ʏ r	5
ICELANDIC	isl	burn	2102	burn	ˈb̥rɛnːa	burn:B	ˈb̥ r ɛ nː a		ˈb̥ r ɛ nː a	test
ICELANDIC	isl	lake	624	lake	vaʰtn	lake:H	v aʰ t n		v aʰ t n	5
ICELANDIC	isl	smell	1586	smell	ˈθɛːva	smell:M	ˈθ ɛː v a		ˈθ ɛː v a	4
ICELANDIC	isl	meat	634	meat	hɔld̥	meat:H	h ɔ l d̥		h ɔ l d̥	test
ICELANDIC	isl	fingernail	1258	fingernail	nœɡ̊l	fingernail:A	n œ ɡ̊ l		n œ ɡ̊ l	test
ICELANDIC	isl	ashes	646	ashes	ˈaska	ashes:A	ˈa s k a		ˈa s k a	2
ICELANDIC	isl	far	1406	far	ˈfjarːɪ	far:B	ˈf j a rː ɪ		ˈf j a rː ɪ	1
ICELANDIC	isl	fall	1280	fall	ˈfad̥la	fall:B	ˈf a d̥ l a		ˈf a d̥ l a	test
ICELANDIC	isl	rope	1218	rope	ˈstrɛŋɡ̊ʏr	rope:Z	ˈs t r ɛ ŋ ɡ̊ ʏ r		ˈs t r ɛ ŋ ɡ̊ ʏ r	test
ICELANDIC	isl	dull	379	dull	stljouːr	dull:A	s t l j o uː r		s t l j o uː r	5
ICELANDIC	isl	dirty	1230	dirty	ˈsaurʏɣʏr	dirty:Ak	ˈs a u r ʏ ɣ ʏ r		ˈs a u r ʏ ɣ ʏ r	5
ICELANDIC	isl	heart	1223	heart	ˈçar̥ta	heart:J	ˈç a r̥ t a		ˈç a r̥ t a	4
ICELANDIC	isl	belly	1251	belly	ˈmaːɣɪ	belly:N	ˈm aː ɣ ɪ		ˈm aː ɣ ɪ	1
ICELANDIC	isl	sew	1457	sew	ˈsøɪːma	sew:F	ˈs ø ɪː m a		ˈs ø ɪː m a	1
ICELANDIC	isl	wash	1453	wash	θvɔː	wash:J	θ v ɔː		θ v ɔː	4
ICELANDIC	isl	sky	1732	sky	ˈhɪːmɪnː	sky:B	ˈh ɪː m ɪ nː		ˈh ɪː m ɪ nː	2
ICELANDIC	isl	hunt	1435	hunt	ˈveiːða	hunt:I	ˈv e iː ð a		ˈv e iː ð a	test
ICELANDIC	isl	foot	1301	foot	ˈfouːtʰʏr	foot:B	ˈf o uː tʰ ʏ r		ˈf o uː tʰ ʏ r	test
ICELANDIC	isl	louse	1392	louse	luːs	louse:B	l uː s		l uː s	4
ICELANDIC	isl	father	1217	father	ˈfaːðɪr	father:A	ˈf aː ð ɪ r		ˈf aː ð ɪ r	1
