language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes	parsed_tokens	split
SPANISH	spa	egg	744	egg	weβo	egg:A	w e β o		w e β o	2
SPANISH	spa	green	1425	green	beɾðe	green:G	b e ɾ ð e		b e ɾ ð e	test
SPANISH	spa	thou	1215	thou	tu	thou:A	t u		t u	4
SPANISH	spa	many	1198	many	muʧos	many:G	m u ʧ o s		m u ʧ o s	3
SPANISH	spa	tooth	1380	tooth	djente	tooth:B	d j e n t e		d j e n t e	2
SPANISH	spa	dust	2	dust	polβo	dust:F	p o l β o		p o l β o	3
SPANISH	spa	sun	1343	sun	sol	sun:W	s o l		s o l	test
SPANISH	spa	husband	1200	husband	maɾiðo	husband:E	m a ɾ i ð o		m a ɾ i ð o	2
SPANISH	spa	feather	1201	feather	pluma	feather:E	p l u m a		p l u m a	test
SPANISH	spa	who	1235	who	kjen	who:B	k j e n		k j e n	2
SPANISH	spa	straight	1404	straight	rekto	straight:M	r e k t o		r e k t o	3
SPANISH	spa	three	492	three	tɾes	three:A	t ɾ e s		t ɾ e s	3
SPANISH	spa	fat	1282	fat	ɡɾasa	fat:I	ɡ ɾ a s a		ɡ ɾ a s a	4
SPANISH	spa	freeze	1431	freeze	elaɾ	freeze:G	e l a ɾ		e l a ɾ	test
SPANISH	spa	smoke	778	smoke	umo	smoke:A	u m o		u m o	test
SPANISH	spa	when	1238	when	kwando	when:A	k w a n d o		k w a n d o	test
SPANISH	spa	drink	1401	drink	beβeɾ	drink:C	b e β e ɾ		b e β e ɾ	2
SPANISH	spa	five	493	five	θiŋko	five:O	θ i ŋ k o		θ i ŋ k o	4
SPANISH	spa	how	1239	how	komo	how:B	k o m o		k o m o	3
SPANISH	spa	old	1229	old	bjexo	old:G	b j e x o		b j e x o	test
SPANISH	spa	night	1233	night	noʧe	night:B	n o ʧ e		n o ʧ e	1
SPANISH	spa	star	1430	star	estɾeʎa	star:V	e s t ɾ e ʎ a		e s t ɾ e ʎ a	test
SPANISH	spa	fog	249	fog	njeβla	fog:I	n j e β l a		n j e β l a	4
SPANISH	spa	round	1395	round	reðondo	round:A	r e ð o n d o		r e ð o n d o	3
SPANISH	spa	road	667	road	kamino	road:H	k a m i n o		k a m i n o	2
SPANISH	spa	salt	1274	salt	sal	salt:B	s a l		s a l	3
SPANISH	spa	sea	1474	sea	maɾ	sea:B	m a ɾ		m a ɾ	4
SPANISH	spa	they	817	they	eʎos	they:F	e ʎ o s		e ʎ o s	test
SPANISH	spa	swim	1439	swim	naðaɾ	swim:D	n a ð a ɾ		n a ð a ɾ	4
SPANISH	spa	ear	1247	ear	oɾexa	ear:B	o ɾ e x a		o ɾ e x a	3
SPANISH	spa	see	1409	see	beɾ	see:E	b e ɾ		b e ɾ	test
SPANISH	spa	hold	1448	hold	teneɾ	hold:F	t e n e ɾ		t e n e ɾ	4
SPANISH	spa	nose	1221	nose	naɾiθ	nose:B	n a ɾ i θ		n a ɾ i θ	4
SPANISH	spa	I	1209	I	ʝo	I:A	ʝ o		ʝ o	test
SPANISH	spa	vomit	1278	vomit	bomitaɾ	vomit:E	b o m i t a ɾ		b o m i t a ɾ	3
SPANISH	spa	mountain	639	mountain	montaɲa	mountain:F	m o n t a ɲ a		m o n t a ɲ a	test
SPANISH	spa	breathe	1407	breathe	respiɾaɾ	breathe:L	r e s p i ɾ a ɾ		r e s p i ɾ a ɾ	1
SPANISH	spa	other	197	other	otɾo	other:D	o t ɾ o		o t ɾ o	1
SPANISH	spa	where	1237	where	donde	where:B	d o n d e		d o n d e	test
SPANISH	spa	mother	1216	mother	maðɾe	mother:A	m a ð ɾ e		m a ð ɾ e	5
SPANISH	spa	blood	946	blood	saŋɡɾe	blood:G	s a ŋ ɡ ɾ e		s a ŋ ɡ ɾ e	2
SPANISH	spa	moon	1313	moon	luna	moon:C	l u n a		l u n a	5
SPANISH	spa	we	1212	we	nosotɾos	we:A	n o s o t ɾ o s		n o s o t ɾ o s	2
SPANISH	spa	and	1577	and	i	and:F	i		i	1
SPANISH	spa	skin	763	skin	pjel	skin:B	p j e l		p j e l	1
SPANISH	spa	dry	1398	dry	seko	dry:G	s e k o		s e k o	5
SPANISH	spa	bite	1403	bite	moɾðeɾ	bite:G	m o ɾ ð e ɾ		m o ɾ ð e ɾ	4
SPANISH	spa	woman	962	woman	muxeɾ	woman:E	m u x e ɾ		m u x e ɾ	1
SPANISH	spa	spit	1440	spit	eskupiɾ	spit:Ac	e s k u p i ɾ		e s k u p i ɾ	1
SPANISH	spa	hear	1408	hear	oiɾ	hear:G	o i ɾ		o i ɾ	3
SPANISH	spa	one	1493	one	uno	one:A	u n o		u n o	4
SPANISH	spa	sleep	1585	sleep	doɾmiɾ	sleep:E	d o ɾ m i ɾ		d o ɾ m i ɾ	5
SPANISH	spa	bad	1292	bad	malo	bad:D	m a l o		m a l o	2
SPANISH	spa	good	1035	good	bweno	good:F	b w e n o		b w e n o	3
SPANISH	spa	flower	239	flower	floɾ	flower:B	f l o ɾ		f l o ɾ	2
SPANISH	spa	rub	1449	rub	fɾotaɾ	rub:F	f ɾ o t a ɾ		f ɾ o t a ɾ	1
SPANISH	spa	bark	1204	bark	koɾteθa	bark:B	k o ɾ t e θ a		k o ɾ t e θ a	2
SPANISH	spa	year	1226	year	aɲo	year:F	a ɲ o		a ɲ o	5
SPANISH	spa	new	1231	new	nweβo	new:A	n w e β o		n w e β o	test
SPANISH	spa	all	98	all	toðo	all:C	t o ð o		t o ð o	4
SPANISH	spa	laugh	1355	laugh	reiɾ	laugh:F	r e i ɾ		r e i ɾ	5
SPANISH	spa	blow	175	blow	soplaɾ	blow:A	s o p l a ɾ		s o p l a ɾ	5
SPANISH	spa	wind	960	wind	bjento	wind:B	b j e n t o		b j e n t o	test
SPANISH	spa	full	1429	full	ʎeno	full:A	ʎ e n o		ʎ e n o	3
SPANISH	spa	burn	2102	burn	kemaɾ	burn:L	k e m a ɾ		k e m a ɾ	5
SPANISH	spa	lake	624	lake	laɣo	lake:E	l a ɣ o		l a ɣ o	5
SPANISH	spa	smell	1586	smell	oleɾ	smell:W	o l e ɾ		o l e ɾ	test
SPANISH	spa	meat	634	meat	kaɾne	meat:D	k a ɾ n e		k a ɾ n e	test
SPANISH	spa	fingernail	1258	fingernail	uɲa	fingernail:A	u ɲ a		u ɲ a	2
SPANISH	spa	ashes	646	ashes	θeniθas	ashes:E	θ e n i θ a s		θ e n i θ a s	4
SPANISH	spa	fall	1280	fall	kaeɾ	fall:G	k a e ɾ		k a e ɾ	2
SPANISH	spa	heart	1223	heart	koɾaθon	heart:J	k o ɾ a θ o n		k o ɾ a θ o n	1
SPANISH	spa	sew	1457	sew	koseɾ	sew:F	k o s e ɾ		k o s e ɾ	5
SPANISH	spa	wash	1453	wash	laβaɾ	wash:G	l a β a ɾ		l a β a ɾ	5
SPANISH	spa	sky	1732	sky	θjelo	sky:E	θ j e l o		θ j e l o	3
SPANISH	spa	foot	1301	foot	pje	foot:B	p j e		p j e	4
SPANISH	spa	louse	1392	louse	pjoxo	louse:F	p j o x o		p j o x o	2
SPANISH	spa	father	1217	father	paðɾe	father:A	p a ð ɾ e		p a ð ɾ e	5
