language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes	parsed_tokens	split
PORTUGUESE	por	three	492	three	tɾeʃ	three:A	t ɾ e ʃ		t ɾ e ʃ	4
PORTUGUESE	por	freeze	1431	freeze	ʒɨˈlaɾ	freeze:G	ʒ ɨ ˈl a ɾ		ʒ ɨ ˈl a ɾ	4
PORTUGUESE	por	smoke	778	smoke	fumu	smoke:A	f u m u		f u m u	test
PORTUGUESE	por	when	1238	when	ˈkuɐ̃ðu	when:A	ˈk u ɐ̃ ð u		ˈk u ɐ̃ ð u	test
PORTUGUESE	por	drink	1401	drink	bɨˈbeɾ	drink:C	b ɨ ˈb e ɾ		b ɨ ˈb e ɾ	test
PORTUGUESE	por	five	493	five	ˈsĩku	five:O	ˈs ĩ k u		ˈs ĩ k u	4
PORTUGUESE	por	how	1239	how	komu	how:B	k o m u		k o m u	3
PORTUGUESE	por	old	1229	old	ˈvɛʎu	old:G	ˈv ɛ ʎ u		ˈv ɛ ʎ u	4
PORTUGUESE	por	night	1233	night	ˈnɔjtɨ	night:B	ˈn ɔ j t ɨ		ˈn ɔ j t ɨ	test
PORTUGUESE	por	star	1430	star	ɨʃˈtɾelɐ	star:V	ɨ ʃ ˈt ɾ e l ɐ		ɨ ʃ ˈt ɾ e l ɐ	3
PORTUGUESE	por	fog	249	fog	nɨvuˈejɾu	fog:I	n ɨ v u ˈe j ɾ u		n ɨ v u ˈe j ɾ u	test
PORTUGUESE	por	salt	1274	salt	sal	salt:B	s a l		s a l	1
PORTUGUESE	por	sea	1474	sea	maɾ	sea:B	m a ɾ		m a ɾ	4
PORTUGUESE	por	long	1203	long	ˈlõɣu	long:B	ˈl õ ɣ u		ˈl õ ɣ u	1
PORTUGUESE	por	they	817	they	ˈelɨʃ	they:F	ˈe l ɨ ʃ		ˈe l ɨ ʃ	1
PORTUGUESE	por	swim	1439	swim	nɐˈdaɾ	swim:D	n ɐ ˈd a ɾ		n ɐ ˈd a ɾ	3
PORTUGUESE	por	ear	1247	ear	oˈɾɐʎɐ	ear:B	o ˈɾ ɐ ʎ ɐ		o ˈɾ ɐ ʎ ɐ	5
PORTUGUESE	por	see	1409	see	veɾ	see:E	v e ɾ		v e ɾ	4
PORTUGUESE	por	nose	1221	nose	nɐˈɾiʃ	nose:B	n ɐ ˈɾ i ʃ		n ɐ ˈɾ i ʃ	4
PORTUGUESE	por	guts	1991	guts	ẽˈtɾɐɲɐʃ	guts:K	ẽ ˈt ɾ ɐ ɲ ɐ ʃ		ẽ ˈt ɾ ɐ ɲ ɐ ʃ	test
PORTUGUESE	por	I	1209	I	eu	I:A	e u		e u	3
PORTUGUESE	por	vomit	1278	vomit	vumiˈtaɾ	vomit:E	v u m i ˈt a ɾ		v u m i ˈt a ɾ	3
PORTUGUESE	por	mountain	639	mountain	mõˈtɐɲɐ	mountain:F	m õ ˈt ɐ ɲ ɐ		m õ ˈt ɐ ɲ ɐ	5
PORTUGUESE	por	breathe	1407	breathe	ɾɨʃpiˈɾaɾ	breathe:L	ɾ ɨ ʃ p i ˈɾ a ɾ		ɾ ɨ ʃ p i ˈɾ a ɾ	1
PORTUGUESE	por	other	197	other	ˈooutɾu	other:D	ˈo o u t ɾ u		ˈo o u t ɾ u	test
PORTUGUESE	por	where	1237	where	ˈõðɨ	where:B	ˈõ ð ɨ		ˈõ ð ɨ	5
PORTUGUESE	por	mother	1216	mother	mɐ̃i	mother:A	m ɐ̃ i		m ɐ̃ i	2
PORTUGUESE	por	blood	946	blood	ˈsɐ̃ɣɨ	blood:G	ˈs ɐ̃ ɣ ɨ		ˈs ɐ̃ ɣ ɨ	test
PORTUGUESE	por	we	1212	we	ˈnɔʃ	we:A	ˈn ɔ ʃ		ˈn ɔ ʃ	2
PORTUGUESE	por	and	1577	and	i	and:F	i		i	1
PORTUGUESE	por	skin	763	skin	ˈpɛlɨ	skin:B	ˈp ɛ l ɨ		ˈp ɛ l ɨ	5
PORTUGUESE	por	dry	1398	dry	ˈseku	dry:G	ˈs e k u		ˈs e k u	2
PORTUGUESE	por	bite	1403	bite	muɾˈdeɾ	bite:G	m u ɾ ˈd e ɾ		m u ɾ ˈd e ɾ	3
PORTUGUESE	por	woman	962	woman	muˈʎɛɾ	woman:E	m u ˈʎ ɛ ɾ		m u ˈʎ ɛ ɾ	1
PORTUGUESE	por	spit	1440	spit	kuʃˈpiɾ	spit:Ac	k u ʃ ˈp i ɾ		k u ʃ ˈp i ɾ	3
PORTUGUESE	por	hear	1408	hear	oˈviɾ	hear:G	o ˈv i ɾ		o ˈv i ɾ	2
PORTUGUESE	por	one	1493	one	ũ	one:A	ũ		ũ	5
PORTUGUESE	por	sleep	1585	sleep	duɾˈmiɾ	sleep:E	d u ɾ ˈm i ɾ		d u ɾ ˈm i ɾ	1
PORTUGUESE	por	bad	1292	bad	maw	bad:D	m a w		m a w	2
PORTUGUESE	por	good	1035	good	bõ	good:F	b õ		b õ	1
PORTUGUESE	por	flower	239	flower	floɾ	flower:B	f l o ɾ		f l o ɾ	1
PORTUGUESE	por	rub	1449	rub	ɨʃfɾɨˈɡaɾ	rub:F	ɨ ʃ f ɾ ɨ ˈɡ a ɾ		ɨ ʃ f ɾ ɨ ˈɡ a ɾ	2
PORTUGUESE	por	bark	1204	bark	ˈkaʃkɐ	bark:B	ˈk a ʃ k ɐ		ˈk a ʃ k ɐ	4
PORTUGUESE	por	year	1226	year	ˈɐnu	year:F	ˈɐ n u		ˈɐ n u	3
PORTUGUESE	por	new	1231	new	novu	new:A	n o v u		n o v u	4
PORTUGUESE	por	all	98	all	ˈtoðu	all:C	ˈt o ð u		ˈt o ð u	5
PORTUGUESE	por	laugh	1355	laugh	ɾiɾ	laugh:F	ɾ i ɾ		ɾ i ɾ	5
PORTUGUESE	por	blow	175	blow	suˈpɾaɾ	blow:A	s u ˈp ɾ a ɾ		s u ˈp ɾ a ɾ	test
PORTUGUESE	por	bird	937	bird	ˈavɨ	bird:F	ˈa v ɨ		ˈa v ɨ	3
PORTUGUESE	por	wind	960	wind	ˈvẽtu	wind:B	ˈv ẽ t u		ˈv ẽ t u	5
PORTUGUESE	por	burn	2102	burn	ɐɾˈdeɾ	burn:I	ɐ ɾ ˈd e ɾ		ɐ ɾ ˈd e ɾ	5
PORTUGUESE	por	lake	624	lake	lagu	lake:E	l a g u		l a g u	test
PORTUGUESE	por	meat	634	meat	ˈkaɾnɨ	meat:D	ˈk a ɾ n ɨ		ˈk a ɾ n ɨ	5
PORTUGUESE	por	ashes	646	ashes	ˈsĩzɐʃ	ashes:E	ˈs ĩ z ɐ ʃ		ˈs ĩ z ɐ ʃ	test
PORTUGUESE	por	far	1406	far	ˈlõʒɨ	far:M	ˈl õ ʒ ɨ		ˈl õ ʒ ɨ	2
PORTUGUESE	por	fall	1280	fall	kɐˈiɾ	fall:G	k ɐ ˈi ɾ		k ɐ ˈi ɾ	1
PORTUGUESE	por	heart	1223	heart	kuɾɐˈsɐ̃w	heart:J	k u ɾ ɐ ˈs ɐ̃ w		k u ɾ ɐ ˈs ɐ̃ w	5
PORTUGUESE	por	belly	1251	belly	ˈvẽtɾɨ	belly:E	ˈv ẽ t ɾ ɨ		ˈv ẽ t ɾ ɨ	test
PORTUGUESE	por	sew	1457	sew	kuˈzeɾ	sew:F	k u ˈz e ɾ		k u ˈz e ɾ	3
PORTUGUESE	por	wash	1453	wash	lɐˈvaɾ	wash:G	l ɐ ˈv a ɾ		l ɐ ˈv a ɾ	5
PORTUGUESE	por	sky	1732	sky	sɛw	sky:E	s ɛ w		s ɛ w	2
PORTUGUESE	por	foot	1301	foot	pɛ	foot:B	p ɛ		p ɛ	4
PORTUGUESE	por	louse	1392	louse	piˈoʎu	louse:F	p i ˈo ʎ u		p i ˈo ʎ u	2
PORTUGUESE	por	father	1217	father	pai	father:A	p a i		p a i	test
