language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes	parsed_tokens	split
OLD_NORSE	non	thou	1215	thou	θuː	thou:A	θ uː			
OLD_NORSE	non	many	1198	many	ˈmarɡir	many:H	ˈm a r ɡ i r			
OLD_NORSE	non	tie	1094	tie	ˈbinda	tie:B	ˈb i n d a			
OLD_NORSE	non	tooth	1380	tooth	tɔnː	tooth:B	t ɔ nː			
OLD_NORSE	non	sun	1343	sun	ˈsunːa	sun:W	ˈs u nː a			
OLD_NORSE	non	wide	1243	wide	brɛiðr	wide:I	b r ɛ i ð r			
OLD_NORSE	non	husband	1200	husband	maðr	husband:B	m a ð r			
OLD_NORSE	non	feather	1201	feather	fjɔðr	feather:A	f j ɔ ð r			
OLD_NORSE	non	who	1235	who	ɣverː	who:B	ɣ v e rː			
OLD_NORSE	non	cut	1432	cut	ˈskera	cut:E	ˈs k e r a			
OLD_NORSE	non	three	492	three	θriːr	three:A	θ r iː r			
OLD_NORSE	non	fat	1282	fat	ˈfita	fat:B	ˈf i t a			
OLD_NORSE	non	freeze	1431	freeze	ˈfrjoːsa	freeze:B	ˈf r j oː s a			
OLD_NORSE	non	smoke	778	smoke	rɛykr	smoke:B	r ɛ y k r			
OLD_NORSE	non	when	1238	when	ˈɣveːˌnɛːr	when:A	ˈɣ v eː ˌn ɛː r			
OLD_NORSE	non	drink	1401	drink	ˈdrekːa	drink:B	ˈd r e kː a			
OLD_NORSE	non	he	1211	he	hanː	he:A	h a nː			
OLD_NORSE	non	five	493	five	fimː	five:O	f i mː			
OLD_NORSE	non	how	1239	how	ɣveː	how:B	ɣ v eː			
OLD_NORSE	non	old	1229	old	ˈɡamalː	old:J	ˈɡ a m a lː			
OLD_NORSE	non	night	1233	night	noːtː	night:B	n oː tː			
OLD_NORSE	non	that	78	that	saː	that:B	s aː			
OLD_NORSE	non	here	136	here	heːr	here:B	h eː r			
OLD_NORSE	non	star	1430	star	ˈstjarna	star:V	ˈs t j a r n a			
OLD_NORSE	non	fog	249	fog	ˈθoka	fog:D	ˈθ o k a			
OLD_NORSE	non	hit	1433	hit	slaː	hit:V	s l aː			
OLD_NORSE	non	dig	1418	dig	ˈɡrava	dig:N	ˈɡ r a v a			
OLD_NORSE	non	there	1937	there	θar	there:B	θ a r			
OLD_NORSE	non	woods	420	woods	skoːɡr	woods:I	s k oː ɡ r			
OLD_NORSE	non	breast	1402	breast	brjoːst	breast:C	b r j oː s t			
OLD_NORSE	non	lie	1411	lie	ˈliɡːja	lie:A	ˈl i ɡː j a			
OLD_NORSE	non	road	667	road	veɡr	road:B	v e ɡ r			
OLD_NORSE	non	salt	1274	salt	salt	salt:B	s a l t			
OLD_NORSE	non	sea	1474	sea	sɛːr	sea:J	s ɛː r			
OLD_NORSE	non	long	1203	long	lanɣr	long:B	l a n ɣ r			
OLD_NORSE	non	they	817	they	θɛir	they:J	θ ɛ i r			
OLD_NORSE	non	child	2099	child	barn	child:K	b a r n			
OLD_NORSE	non	swim	1439	swim	ˈsvima	swim:B	ˈs v i m a			
OLD_NORSE	non	ear	1247	ear	ˈɛyra	ear:B	ˈɛ y r a			
OLD_NORSE	non	fire	221	fire	eldr	fire:H	e l d r			
OLD_NORSE	non	see	1409	see	ˈseːa	see:B	ˈs eː a			
OLD_NORSE	non	hold	1448	hold	ˈhalda	hold:A	ˈh a l d a			
OLD_NORSE	non	nose	1221	nose	nɔs	nose:B	n ɔ s			
OLD_NORSE	non	near	1942	near	nɛr	near:B	n ɛ r			
OLD_NORSE	non	guts	1991	guts	inːyfli	guts:K	i nː y f l i			
OLD_NORSE	non	I	1209	I	ek	I:A	e k			
OLD_NORSE	non	left	244	left	ˈvinstri	left:K	ˈv i n s t r i			
OLD_NORSE	non	mountain	639	mountain	fjalː	mountain:P	f j a lː			
OLD_NORSE	non	breathe	1407	breathe	ˈanda	breathe:O	ˈa n d a			
OLD_NORSE	non	other	197	other	ˈanːarː	other:S	ˈa nː a rː			
OLD_NORSE	non	wipe	1454	wipe	ˈθurka	wipe:H	ˈθ u r k a			
OLD_NORSE	non	where	1237	where	ɣvar	where:B	ɣ v a r			
OLD_NORSE	non	mother	1216	mother	ˈmoːðir	mother:A	ˈm oː ð i r			
OLD_NORSE	non	knee	1371	knee	kneː	knee:N	k n eː			
OLD_NORSE	non	blood	946	blood	bloːð	blood:B	b l oː ð			
OLD_NORSE	non	moon	1313	moon	ˈmaːni	moon:A	ˈm aː n i			
OLD_NORSE	non	man	1554	man	ˈmaðr	man:A	ˈm a ð r			
OLD_NORSE	non	we	1212	we	veːr	we:A	v eː r			
OLD_NORSE	non	and	1577	and	ɔk	and:I	ɔ k			
OLD_NORSE	non	mouth	674	mouth	munːr	mouth:B	m u nː r			
OLD_NORSE	non	eat	1336	eat	ˈeta	eat:B	ˈe t a			
OLD_NORSE	non	skin	763	skin	skinː	skin:L	s k i nː			
OLD_NORSE	non	dry	1398	dry	θurː	dry:D	θ u rː			
OLD_NORSE	non	some	1241	some	ˈnokːurir	some:B	ˈn o kː u r i r			
OLD_NORSE	non	heavy	1210	heavy	θunɣr	heavy:H	θ u n ɣ r			
OLD_NORSE	non	white	1335	white	ɣviːtr	white:B	ɣ v iː t r			
OLD_NORSE	non	play	1413	play	ˈlɛika	play:M	ˈl ɛ i k a			
OLD_NORSE	non	bite	1403	bite	ˈbiːta	bite:B	ˈb iː t a			
OLD_NORSE	non	thin	1400	thin	θunːr	thin:B	θ u nː r			
OLD_NORSE	non	woman	962	woman	ˈkvenːˌmaðr	woman:D	ˈk v e nː ˌm a ð r			
OLD_NORSE	non	spit	1440	spit	ˈspyːta	spit:Ac	ˈs p yː t a			
OLD_NORSE	non	this	1214	this	ˈθesːi	this:B	ˈθ e sː i			
OLD_NORSE	non	hear	1408	hear	ˈhɛyra	hear:B	ˈh ɛ y r a			
OLD_NORSE	non	one	1493	one	ɛinː	one:A	ɛ i nː			
OLD_NORSE	non	sleep	1585	sleep	ˈsova	sleep:C	ˈs o v a			
OLD_NORSE	non	bad	1292	bad	ilːr	bad:R	i lː r			
OLD_NORSE	non	good	1035	good	ɡoːðr	good:B	ɡ oː ð r			
OLD_NORSE	non	know	1410	know	ˈviːta	know:F	ˈv iː t a			
OLD_NORSE	non	rightside	1019	rightside	ˈhøːɡri	rightside:M	ˈh øː ɡ r i			
OLD_NORSE	non	flower	239	flower	bloːm	flower:B	b l oː m			
OLD_NORSE	non	fruit	1507	fruit	fruktr	fruit:B	f r u k t r			
OLD_NORSE	non	rub	1449	rub	ˈɡnuːa	rub:J	ˈɡ n uː a			
OLD_NORSE	non	bark	1204	bark	bɔrkr	bark:G	b ɔ r k r			
OLD_NORSE	non	year	1226	year	aːr	year:B	aː r			
OLD_NORSE	non	new	1231	new	nyːr	new:A	n yː r			
OLD_NORSE	non	all	98	all	alːɪr	all:A	a lː ɪ r			
OLD_NORSE	non	laugh	1355	laugh	ˈɣlɛja	laugh:B	ˈɣ l ɛ j a			
OLD_NORSE	non	blow	175	blow	ˈblaːsa	blow:A	ˈb l aː s a			
OLD_NORSE	non	bird	937	bird	fuɣl	bird:B	f u ɣ l			
OLD_NORSE	non	liver	1224	liver	lifr	liver:B	l i f r			
OLD_NORSE	non	small	1246	small	smaːr	small:K	s m aː r			
OLD_NORSE	non	wind	960	wind	vindr	wind:B	v i n d r			
OLD_NORSE	non	full	1429	full	fulːr	full:A	f u lː r			
OLD_NORSE	non	burn	2102	burn	ˈbrenːa	burn:B	ˈb r e nː a			
OLD_NORSE	non	smell	1586	smell	ˈlukta	smell:K	ˈl u k t a			
OLD_NORSE	non	meat	634	meat	hold	meat:H	h o l d			
OLD_NORSE	non	fingernail	1258	fingernail	naɣl	fingernail:A	n a ɣ l			
OLD_NORSE	non	ashes	646	ashes	ˈaska	ashes:A	ˈa s k a			
OLD_NORSE	non	far	1406	far	ˈfjarːi	far:B	ˈf j a rː i			
OLD_NORSE	non	fall	1280	fall	ˈfalːa	fall:B	ˈf a lː a			
OLD_NORSE	non	rope	1218	rope	rɛip	rope:K	r ɛ i p			
OLD_NORSE	non	dull	379	dull	sljoːr	dull:A	s l j oː r			
OLD_NORSE	non	dirty	1230	dirty	uːˈɣrɛinː	dirty:Aa	uː ˈɣ r ɛ i nː			
OLD_NORSE	non	heart	1223	heart	ˈɣjarta	heart:J	ˈɣ j a r t a			
OLD_NORSE	non	belly	1251	belly	ˈmaɣi	belly:N	ˈm a ɣ i			
OLD_NORSE	non	sew	1457	sew	ˈsauma	sew:F	ˈs a u m a			
OLD_NORSE	non	wash	1453	wash	ˈvaska	wash:B	ˈv a s k a			
OLD_NORSE	non	sky	1732	sky	ˈhiminː	sky:B	ˈh i m i nː			
OLD_NORSE	non	hunt	1435	hunt	ˈjaɡa	hunt:B	ˈj a ɡ a			
OLD_NORSE	non	foot	1301	foot	foːtr	foot:B	f oː t r			
OLD_NORSE	non	louse	1392	louse	luːs	louse:B	l uː s			
OLD_NORSE	non	father	1217	father	ˈfaðir	father:A	ˈf a ð i r			
