language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes	parsed_tokens	split
OLD_NORSE	non	fear	1419	fear	ˈɣrɛðask	fear:J	ˈɣ r ɛ ð a s k		ˈɣ r ɛ ð a s k	3
OLD_NORSE	non	neck	1333	neck	hals	neck:B	h a l s		h a l s	2
OLD_NORSE	non	throw	1456	throw	ˈkasta	throw:I	ˈk a s t a		ˈk a s t a	4
OLD_NORSE	non	sit	1416	sit	ˈsitja	sit:B	ˈs i t j a		ˈs i t j a	1
OLD_NORSE	non	bone	1394	bone	bɛin	bone:B	b ɛ i n		b ɛ i n	3
OLD_NORSE	non	right	1725	right	reːtːr	right:C	r eː tː r		r eː tː r	2
OLD_NORSE	non	flow	2003	flow	ˈrenːa	flow:H	ˈr e nː a		ˈr e nː a	4
OLD_NORSE	non	tree	906	tree	treː	tree:C	t r eː		t r eː	4
OLD_NORSE	non	leaf	628	leaf	lauf	leaf:I	l a u f		l a u f	2
OLD_NORSE	non	red	156	red	rauðr	red:B	r a u ð r		r a u ð r	3
OLD_NORSE	non	animal	619	animal	dyːr	animal:A	d yː r		d yː r	3
OLD_NORSE	non	swell	1573	swell	ˈsvelːa	swell:B	ˈs v e lː a		ˈs v e lː a	5
OLD_NORSE	non	day	1225	day	daɣr	day:B	d a ɣ r		d a ɣ r	4
OLD_NORSE	non	hair	1040	hair	haːr	hair:B	h aː r		h aː r	2
OLD_NORSE	non	few	1242	few	faːr	few:F	f aː r		f aː r	test
OLD_NORSE	non	pull	1455	pull	ˈdraɣa	pull:J	ˈd r a ɣ a		ˈd r a ɣ a	2
OLD_NORSE	non	back	1291	back	ɣryɡːr	back:R	ɣ r y ɡː r		ɣ r y ɡː r	2
OLD_NORSE	non	sand	671	sand	sandr	sand:B	s a n d r		s a n d r	test
OLD_NORSE	non	with	1340	with	með	with:C	m e ð		m e ð	test
OLD_NORSE	non	stone	857	stone	stɛinː	stone:A	s t ɛ i nː		s t ɛ i nː	test
OLD_NORSE	non	eye	1248	eye	ˈauɣa	eye:B	ˈa u ɣ a		ˈa u ɣ a	4
OLD_NORSE	non	grass	606	grass	ɡras	grass:B	ɡ r a s		ɡ r a s	5
OLD_NORSE	non	river	666	river	elfr	river:N	e l f r		e l f r	4
OLD_NORSE	non	worm	1219	worm	ormr	worm:B	o r m r		o r m r	4
OLD_NORSE	non	black	163	black	svartr	black:B	s v a r t r		s v a r t r	2
OLD_NORSE	non	split	1437	split	ˈkljuːva	split:I	ˈk l j uː v a		ˈk l j uː v a	1
OLD_NORSE	non	give	1447	give	ˈɡeva	give:A	ˈɡ e v a		ˈɡ e v a	3
OLD_NORSE	non	stab	1434	stab	ˈstinɣa	stab:B	ˈs t i n ɣ a		ˈs t i n ɣ a	4
OLD_NORSE	non	horn	1393	horn	horn	horn:A	h o r n		h o r n	1
OLD_NORSE	non	earth	1228	earth	mold	earth:H	m o l d		m o l d	3
OLD_NORSE	non	snake	730	snake	ˈslanɣi	snake:B	ˈs l a n ɣ i		ˈs l a n ɣ i	1
OLD_NORSE	non	walk	1443	walk	ˈɡanɣa	walk:G	ˈɡ a n ɣ a		ˈɡ a n ɣ a	test
OLD_NORSE	non	dog	2009	dog	hundr	dog:A	h u n d r		h u n d r	4
OLD_NORSE	non	stand	1442	stand	ˈstanda	stand:B	ˈs t a n d a		ˈs t a n d a	test
OLD_NORSE	non	count	1420	count	ˈtelja	count:A	ˈt e l j a		ˈt e l j a	2
OLD_NORSE	non	scratch	1436	scratch	klaː	scratch:I	k l aː		k l aː	5
OLD_NORSE	non	thick	1244	thick	θykːr	thick:A	θ y kː r		θ y kː r	2
OLD_NORSE	non	in	1460	in	iː	in:E	iː		iː	4
OLD_NORSE	non	big	1202	big	stoːrː	big:O	s t oː rː		s t oː rː	test
OLD_NORSE	non	wing	1257	wing	vɛnɣr	wing:J	v ɛ n ɣ r		v ɛ n ɣ r	test
OLD_NORSE	non	not	1240	not	ˈekːi	not:C	ˈe kː i		ˈe kː i	test
OLD_NORSE	non	fly	1441	fly	ˈfljuːɣa	fly:A	ˈf l j uː ɣ a		ˈf l j uː ɣ a	2
OLD_NORSE	non	say	1458	say	ˈseɣja	say:B	ˈs e ɣ j a		ˈs e ɣ j a	test
OLD_NORSE	non	you	1213	you	θeːr	you:A	θ eː r		θ eː r	1
OLD_NORSE	non	warm	1232	warm	varmr	warm:B	v a r m r		v a r m r	1
OLD_NORSE	non	cloud	1489	cloud	skyː	cloud:J	s k yː		s k yː	test
OLD_NORSE	non	rotten	1728	rotten	ˈrotinː	rotten:B	ˈr o t i nː		ˈr o t i nː	2
OLD_NORSE	non	hand	1277	hand	hɔnd	hand:B	h ɔ n d		h ɔ n d	1
OLD_NORSE	non	ice	617	ice	iːsː	ice:B	iː sː		iː sː	test
OLD_NORSE	non	tongue	1205	tongue	ˈtunɣa	tongue:W	ˈt u n ɣ a		ˈt u n ɣ a	test
OLD_NORSE	non	wet	1726	wet	vaːtr	wet:I	v aː t r		v aː t r	1
OLD_NORSE	non	head	1256	head	ˈhɔvuð	head:B	ˈh ɔ v u ð		ˈh ɔ v u ð	3
OLD_NORSE	non	seed	714	seed	saːð	seed:B	s aː ð		s aː ð	test
OLD_NORSE	non	float	1574	float	ˈfljoːta	float:D	ˈf l j oː t a		ˈf l j oː t a	3
OLD_NORSE	non	suck	1421	suck	ˈsuːɣa	suck:B	ˈs uː ɣ a		ˈs uː ɣ a	2
OLD_NORSE	non	fish	227	fish	fiskr	fish:B	f i s k r		f i s k r	5
OLD_NORSE	non	live	1422	live	buːa	live:I	b uː a		b uː a	2
OLD_NORSE	non	push	1452	push	ˈskjoːta	push:C	ˈs k j oː t a		ˈs k j oː t a	1
OLD_NORSE	non	egg	744	egg	eɡː	egg:A	e ɡː		e ɡː	3
OLD_NORSE	non	green	1425	green	ɡrøːnː	green:B	ɡ r øː nː		ɡ r øː nː	1
OLD_NORSE	non	wife	1199	wife	ˈkona	wife:Z	ˈk o n a		ˈk o n a	test
OLD_NORSE	non	thou	1215	thou	θuː	thou:A	θ uː		θ uː	5
OLD_NORSE	non	many	1198	many	ˈmarɡir	many:H	ˈm a r ɡ i r		ˈm a r ɡ i r	4
OLD_NORSE	non	tie	1094	tie	ˈbinda	tie:B	ˈb i n d a		ˈb i n d a	test
OLD_NORSE	non	tooth	1380	tooth	tɔnː	tooth:B	t ɔ nː		t ɔ nː	test
OLD_NORSE	non	sun	1343	sun	ˈsunːa	sun:W	ˈs u nː a		ˈs u nː a	5
OLD_NORSE	non	wide	1243	wide	brɛiðr	wide:I	b r ɛ i ð r		b r ɛ i ð r	1
OLD_NORSE	non	husband	1200	husband	maðr	husband:B	m a ð r		m a ð r	2
OLD_NORSE	non	feather	1201	feather	fjɔðr	feather:A	f j ɔ ð r		f j ɔ ð r	2
OLD_NORSE	non	who	1235	who	ɣverː	who:B	ɣ v e rː		ɣ v e rː	5
OLD_NORSE	non	cut	1432	cut	ˈskera	cut:E	ˈs k e r a		ˈs k e r a	3
OLD_NORSE	non	three	492	three	θriːr	three:A	θ r iː r		θ r iː r	3
OLD_NORSE	non	fat	1282	fat	ˈfita	fat:B	ˈf i t a		ˈf i t a	1
OLD_NORSE	non	freeze	1431	freeze	ˈfrjoːsa	freeze:B	ˈf r j oː s a		ˈf r j oː s a	3
OLD_NORSE	non	smoke	778	smoke	rɛykr	smoke:B	r ɛ y k r		r ɛ y k r	4
OLD_NORSE	non	when	1238	when	ˈɣveːˌnɛːr	when:A	ˈɣ v eː ˌn ɛː r		ˈɣ v eː ˌn ɛː r	4
OLD_NORSE	non	drink	1401	drink	ˈdrekːa	drink:B	ˈd r e kː a		ˈd r e kː a	5
OLD_NORSE	non	he	1211	he	hanː	he:A	h a nː		h a nː	test
OLD_NORSE	non	five	493	five	fimː	five:O	f i mː		f i mː	test
OLD_NORSE	non	how	1239	how	ɣveː	how:B	ɣ v eː		ɣ v eː	5
OLD_NORSE	non	old	1229	old	ˈɡamalː	old:J	ˈɡ a m a lː		ˈɡ a m a lː	1
OLD_NORSE	non	night	1233	night	noːtː	night:B	n oː tː		n oː tː	3
OLD_NORSE	non	that	78	that	saː	that:B	s aː		s aː	5
OLD_NORSE	non	here	136	here	heːr	here:B	h eː r		h eː r	test
OLD_NORSE	non	star	1430	star	ˈstjarna	star:V	ˈs t j a r n a		ˈs t j a r n a	3
OLD_NORSE	non	fog	249	fog	ˈθoka	fog:D	ˈθ o k a		ˈθ o k a	test
OLD_NORSE	non	hit	1433	hit	slaː	hit:V	s l aː		s l aː	test
OLD_NORSE	non	dig	1418	dig	ˈɡrava	dig:N	ˈɡ r a v a		ˈɡ r a v a	4
OLD_NORSE	non	there	1937	there	θar	there:B	θ a r		θ a r	1
OLD_NORSE	non	woods	420	woods	skoːɡr	woods:I	s k oː ɡ r		s k oː ɡ r	4
OLD_NORSE	non	breast	1402	breast	brjoːst	breast:C	b r j oː s t		b r j oː s t	5
OLD_NORSE	non	lie	1411	lie	ˈliɡːja	lie:A	ˈl i ɡː j a		ˈl i ɡː j a	test
OLD_NORSE	non	road	667	road	veɡr	road:B	v e ɡ r		v e ɡ r	2
OLD_NORSE	non	salt	1274	salt	salt	salt:B	s a l t		s a l t	1
OLD_NORSE	non	sea	1474	sea	sɛːr	sea:J	s ɛː r		s ɛː r	test
OLD_NORSE	non	long	1203	long	lanɣr	long:B	l a n ɣ r		l a n ɣ r	4
OLD_NORSE	non	they	817	they	θɛir	they:J	θ ɛ i r		θ ɛ i r	4
OLD_NORSE	non	child	2099	child	barn	child:K	b a r n		b a r n	2
OLD_NORSE	non	swim	1439	swim	ˈsvima	swim:B	ˈs v i m a		ˈs v i m a	test
OLD_NORSE	non	ear	1247	ear	ˈɛyra	ear:B	ˈɛ y r a		ˈɛ y r a	2
OLD_NORSE	non	fire	221	fire	eldr	fire:H	e l d r		e l d r	test
OLD_NORSE	non	see	1409	see	ˈseːa	see:B	ˈs eː a		ˈs eː a	5
OLD_NORSE	non	hold	1448	hold	ˈhalda	hold:A	ˈh a l d a		ˈh a l d a	2
OLD_NORSE	non	nose	1221	nose	nɔs	nose:B	n ɔ s		n ɔ s	test
OLD_NORSE	non	near	1942	near	nɛr	near:B	n ɛ r		n ɛ r	1
OLD_NORSE	non	guts	1991	guts	inːyfli	guts:K	i nː y f l i		i nː y f l i	4
OLD_NORSE	non	I	1209	I	ek	I:A	e k		e k	4
OLD_NORSE	non	left	244	left	ˈvinstri	left:K	ˈv i n s t r i		ˈv i n s t r i	3
OLD_NORSE	non	mountain	639	mountain	fjalː	mountain:P	f j a lː		f j a lː	5
OLD_NORSE	non	breathe	1407	breathe	ˈanda	breathe:O	ˈa n d a		ˈa n d a	4
OLD_NORSE	non	other	197	other	ˈanːarː	other:S	ˈa nː a rː		ˈa nː a rː	4
OLD_NORSE	non	wipe	1454	wipe	ˈθurka	wipe:H	ˈθ u r k a		ˈθ u r k a	2
OLD_NORSE	non	where	1237	where	ɣvar	where:B	ɣ v a r		ɣ v a r	test
OLD_NORSE	non	mother	1216	mother	ˈmoːðir	mother:A	ˈm oː ð i r		ˈm oː ð i r	2
OLD_NORSE	non	knee	1371	knee	kneː	knee:N	k n eː		k n eː	2
OLD_NORSE	non	blood	946	blood	bloːð	blood:B	b l oː ð		b l oː ð	1
OLD_NORSE	non	moon	1313	moon	ˈmaːni	moon:A	ˈm aː n i		ˈm aː n i	5
OLD_NORSE	non	man	1554	man	ˈmaðr	man:A	ˈm a ð r		ˈm a ð r	test
OLD_NORSE	non	we	1212	we	veːr	we:A	v eː r		v eː r	5
OLD_NORSE	non	and	1577	and	ɔk	and:I	ɔ k		ɔ k	2
OLD_NORSE	non	mouth	674	mouth	munːr	mouth:B	m u nː r		m u nː r	5
OLD_NORSE	non	eat	1336	eat	ˈeta	eat:B	ˈe t a		ˈe t a	5
OLD_NORSE	non	skin	763	skin	skinː	skin:L	s k i nː		s k i nː	4
OLD_NORSE	non	dry	1398	dry	θurː	dry:D	θ u rː		θ u rː	2
OLD_NORSE	non	some	1241	some	ˈnokːurir	some:B	ˈn o kː u r i r		ˈn o kː u r i r	1
OLD_NORSE	non	heavy	1210	heavy	θunɣr	heavy:H	θ u n ɣ r		θ u n ɣ r	5
OLD_NORSE	non	white	1335	white	ɣviːtr	white:B	ɣ v iː t r		ɣ v iː t r	5
OLD_NORSE	non	play	1413	play	ˈlɛika	play:M	ˈl ɛ i k a		ˈl ɛ i k a	3
OLD_NORSE	non	bite	1403	bite	ˈbiːta	bite:B	ˈb iː t a		ˈb iː t a	5
OLD_NORSE	non	thin	1400	thin	θunːr	thin:B	θ u nː r		θ u nː r	3
OLD_NORSE	non	woman	962	woman	ˈkvenːˌmaðr	woman:D	ˈk v e nː ˌm a ð r		ˈk v e nː ˌm a ð r	4
OLD_NORSE	non	spit	1440	spit	ˈspyːta	spit:Ac	ˈs p yː t a		ˈs p yː t a	1
OLD_NORSE	non	this	1214	this	ˈθesːi	this:B	ˈθ e sː i		ˈθ e sː i	4
OLD_NORSE	non	hear	1408	hear	ˈhɛyra	hear:B	ˈh ɛ y r a		ˈh ɛ y r a	1
OLD_NORSE	non	one	1493	one	ɛinː	one:A	ɛ i nː		ɛ i nː	5
OLD_NORSE	non	sleep	1585	sleep	ˈsova	sleep:C	ˈs o v a		ˈs o v a	5
OLD_NORSE	non	bad	1292	bad	ilːr	bad:R	i lː r		i lː r	1
OLD_NORSE	non	good	1035	good	ɡoːðr	good:B	ɡ oː ð r		ɡ oː ð r	3
OLD_NORSE	non	know	1410	know	ˈviːta	know:F	ˈv iː t a		ˈv iː t a	4
OLD_NORSE	non	rightside	1019	rightside	ˈhøːɡri	rightside:M	ˈh øː ɡ r i		ˈh øː ɡ r i	test
OLD_NORSE	non	flower	239	flower	bloːm	flower:B	b l oː m		b l oː m	1
OLD_NORSE	non	fruit	1507	fruit	fruktr	fruit:B	f r u k t r		f r u k t r	1
OLD_NORSE	non	rub	1449	rub	ˈɡnuːa	rub:J	ˈɡ n uː a		ˈɡ n uː a	test
OLD_NORSE	non	bark	1204	bark	bɔrkr	bark:G	b ɔ r k r		b ɔ r k r	test
OLD_NORSE	non	year	1226	year	aːr	year:B	aː r		aː r	3
OLD_NORSE	non	new	1231	new	nyːr	new:A	n yː r		n yː r	5
OLD_NORSE	non	all	98	all	alːɪr	all:A	a lː ɪ r		a lː ɪ r	3
OLD_NORSE	non	laugh	1355	laugh	ˈɣlɛja	laugh:B	ˈɣ l ɛ j a		ˈɣ l ɛ j a	1
OLD_NORSE	non	blow	175	blow	ˈblaːsa	blow:A	ˈb l aː s a		ˈb l aː s a	4
OLD_NORSE	non	bird	937	bird	fuɣl	bird:B	f u ɣ l		f u ɣ l	3
OLD_NORSE	non	liver	1224	liver	lifr	liver:B	l i f r		l i f r	4
OLD_NORSE	non	small	1246	small	smaːr	small:K	s m aː r		s m aː r	3
OLD_NORSE	non	wind	960	wind	vindr	wind:B	v i n d r		v i n d r	test
OLD_NORSE	non	full	1429	full	fulːr	full:A	f u lː r		f u lː r	2
OLD_NORSE	non	burn	2102	burn	ˈbrenːa	burn:B	ˈb r e nː a		ˈb r e nː a	1
OLD_NORSE	non	smell	1586	smell	ˈlukta	smell:K	ˈl u k t a		ˈl u k t a	5
OLD_NORSE	non	meat	634	meat	hold	meat:H	h o l d		h o l d	4
OLD_NORSE	non	fingernail	1258	fingernail	naɣl	fingernail:A	n a ɣ l		n a ɣ l	3
OLD_NORSE	non	ashes	646	ashes	ˈaska	ashes:A	ˈa s k a		ˈa s k a	3
OLD_NORSE	non	far	1406	far	ˈfjarːi	far:B	ˈf j a rː i		ˈf j a rː i	2
OLD_NORSE	non	fall	1280	fall	ˈfalːa	fall:B	ˈf a lː a		ˈf a lː a	1
OLD_NORSE	non	rope	1218	rope	rɛip	rope:K	r ɛ i p		r ɛ i p	1
OLD_NORSE	non	dull	379	dull	sljoːr	dull:A	s l j oː r		s l j oː r	5
OLD_NORSE	non	dirty	1230	dirty	uːˈɣrɛinː	dirty:Aa	uː ˈɣ r ɛ i nː		uː ˈɣ r ɛ i nː	5
OLD_NORSE	non	heart	1223	heart	ˈɣjarta	heart:J	ˈɣ j a r t a		ˈɣ j a r t a	3
OLD_NORSE	non	belly	1251	belly	ˈmaɣi	belly:N	ˈm a ɣ i		ˈm a ɣ i	test
OLD_NORSE	non	sew	1457	sew	ˈsauma	sew:F	ˈs a u m a		ˈs a u m a	1
OLD_NORSE	non	wash	1453	wash	ˈvaska	wash:B	ˈv a s k a		ˈv a s k a	1
OLD_NORSE	non	sky	1732	sky	ˈhiminː	sky:B	ˈh i m i nː		ˈh i m i nː	2
OLD_NORSE	non	hunt	1435	hunt	ˈjaɡa	hunt:B	ˈj a ɡ a		ˈj a ɡ a	test
OLD_NORSE	non	foot	1301	foot	foːtr	foot:B	f oː t r		f oː t r	3
OLD_NORSE	non	louse	1392	louse	luːs	louse:B	l uː s		l uː s	3
OLD_NORSE	non	father	1217	father	ˈfaðir	father:A	ˈf a ð i r		ˈf a ð i r	2
